model_name,feature_set,mean_MAE,std_MAE,mean_RMSE,std_RMSE,mean_MAPE,std_MAPE,n_folds
LSTM,base,0.020747033742102225,0.055253354266232596,0.025335729672499693,0.059106308649983494,56.17443187708001,94.21647979989892,19
LSTM,extended,0.01265582286461348,0.013843044323261808,0.017063840247354824,0.017144385446539113,46.24614874781613,27.49968931547941,19
MLP,base,0.03789402906694901,0.05430899945231143,0.044937550267787986,0.057078442926357,134.0478215746255,156.95692372518204,19
MLP,extended,0.02181674752494595,0.011473946220576757,0.02795644892502036,0.013749532173678167,84.86410272221211,50.31969254039747,19
