fold,model_name,feature_set,MAE,RMSE,MAPE,n_test
1,MLP,base,0.20662986018449722,0.21452499669369102,435.663218634158,30
2,MLP,base,0.09364422324436136,0.10311223491248696,149.91564878274795,30
3,MLP,base,0.040731417162754954,0.04279472415004578,108.40577308300709,30
4,MLP,base,0.04897844886841098,0.053545039773211706,107.5480324269368,30
5,MLP,base,0.07211887959903733,0.10255512175016507,15438992.127389869,30
6,MLP,base,0.46847053235596164,0.4717747785048031,1801.2565319003631,30
7,MLP,base,0.02069530238886337,0.027854688211754363,82.99364895860565,30
8,MLP,base,0.04209535367425555,0.04990612300575868,146.79243644570775,30
9,MLP,base,0.010519084969766054,0.013588740308466414,32.61344557198594,30
10,MLP,base,0.004173071016041733,0.005503573289993863,21.669662596306857,30
11,MLP,base,0.01138205958847834,0.01285211775993342,31.628871913555685,30
12,MLP,base,0.005578128393294911,0.006872967225076573,30.022651048265757,30
13,MLP,base,0.016014085566709916,0.027602829294260358,26.318778337259367,30
14,MLP,base,0.060151048591776446,0.07631433311829021,234.69886297536848,30
15,MLP,base,0.05848637452994802,0.07683584997815028,139.50129450627543,30
16,MLP,base,0.037157575851738664,0.04310547870821246,103.88077877619268,30
17,MLP,base,0.04106720507445745,0.0550713780063958,42.20717971604632,30
18,MLP,base,0.18600291391411172,0.208686502309015,431.8486394149444,30
19,MLP,base,0.01327678663321182,0.015445429956831151,49.82895739682542,30
20,MLP,base,0.008951767225338117,0.012230479812171128,42.81171760344042,30
21,MLP,base,0.25168000310772437,0.26041950050976853,717.5542440516282,30
22,MLP,base,0.015755535962190502,0.02621370093591775,60.155247141053835,30
23,MLP,base,0.12468014616623524,0.1628195342893226,335.49514165995146,30
24,MLP,base,0.02112962042148559,0.028396858075427373,89.38484512995555,30
25,MLP,base,0.011800358469205472,0.0158306367866115,53.772586655890976,30
26,MLP,base,0.04063123157052391,0.05188219740273176,55.70532045187042,30
27,MLP,base,0.011562236834137112,0.014063206689857671,64.83127803884173,30
28,MLP,base,0.02236524134584069,0.0275384474807437,115.37952215915783,30
29,MLP,base,0.02030265130741035,0.026991335132718994,55.64572543291558,30
30,MLP,base,0.03660123505839251,0.042177140691323396,98.52606405148966,30
31,MLP,base,0.030176063685127548,0.03652149495797093,68.68991547291343,30
32,MLP,base,0.022479246848069866,0.02918098729926513,62.13337751064876,30
33,MLP,base,0.024446371619311572,0.028069709647197075,79.62571725884456,30
34,MLP,base,0.015350386355124647,0.019761917798223522,51.997900954039686,30
35,MLP,base,0.015893570927669742,0.021733695127550755,33.727830083273346,30
36,MLP,base,0.009460928882821075,0.01320145074142219,37.94660246315369,30
37,MLP,base,0.010475176958084951,0.012248949811700376,74.77353663560099,30
38,MLP,base,0.11882824513659028,0.14163943297607542,572.6300147442911,30
39,MLP,base,0.011442377702455101,0.013867258060842534,64.97096695095792,30
40,MLP,base,0.0065774161435943465,0.009057660035353474,42.60072275432131,30
41,MLP,base,0.0802934004845833,0.09281834721202932,411.3415583851119,30
42,MLP,base,0.021161393496817314,0.02530690133780202,78.54331549213568,30
43,MLP,base,0.011175816874003815,0.013959031246111406,66.41236449550037,30
44,MLP,base,0.009826346073758067,0.012262544872222792,48.98389220011443,30
45,MLP,base,0.00866319535615037,0.011367927771868451,33.459316581904844,30
1,LSTM,base,0.015350873635006613,0.02071752728262547,30.089616781246043,30
2,LSTM,base,0.015708237272520652,0.02244978071734994,20.390616386411896,30
3,LSTM,base,0.006173413337203152,0.007369385644242135,17.34322794999382,30
