fold,model_name,feature_set,MAE,MSE,RMSE,MAPE,R2,DA,n_test
17,MLP,base,0.012804947902045932,0.0004605293725657307,0.021459948102587077,69.22553419935485,-0.5346843412340498,53.333333333333336,30
18,MLP,base,0.08752789820764044,0.009542561590418608,0.09768603580051044,536.0485666885769,-222.7245985861377,50.0,30
19,MLP,base,0.02849595091899583,0.0011305670452681018,0.03362390585979121,133.55253788939564,-5.452509000474609,56.666666666666664,30
20,MLP,base,0.026517001068819414,0.0007992428506474789,0.02827088344299624,137.83246410953757,-28.686753057405507,50.0,30
21,MLP,base,0.009982648856000028,0.00014219658774605414,0.011924621073478777,38.95660476897109,-0.3172003834659405,66.66666666666666,30
22,MLP,base,0.008402945735303171,0.00011599614124404353,0.010770150474531148,36.8491981219263,-0.12531572783315958,63.33333333333333,30
1,LSTM,base,0.008298316998580652,0.0003261837349449571,0.018060557437270787,25.558462552038574,0.0829362443306988,60.0,30
2,LSTM,base,0.008746423597788785,0.00013838934197517837,0.011763899947516485,38.112977286809205,0.07598833564965357,66.66666666666666,30
3,LSTM,base,0.03204801906029522,0.004251539869692162,0.06520383324385279,29.66546404355374,-0.05893862788461246,70.0,30
4,LSTM,base,0.007459416662829148,0.00013507301933911358,0.011622091865886863,33.73178051511463,-0.0204179384798846,76.66666666666667,30
5,LSTM,base,0.007032897868185142,9.457193714420099e-05,0.009724810391169639,29.269458364174632,0.3011497750831137,60.0,30
6,LSTM,base,0.010408067923361398,0.00022862004996343865,0.015120186836260941,24.203747606221533,-0.04592522749467465,66.66666666666666,30
7,LSTM,base,0.013844670797661336,0.0005273823318661779,0.022964806375542945,21.81408261302577,-0.34415890578157304,66.66666666666666,30
8,LSTM,base,0.01201360214631026,0.0002355328558161858,0.015347079716225683,22.23816917687134,0.1928088172037754,56.666666666666664,30
9,LSTM,base,0.009738247318105452,0.0005002270566789531,0.022365756340418114,22.251048120216414,-0.06988256308639706,63.33333333333333,30
10,LSTM,base,0.007275472286182779,0.00015934821506611595,0.012623320286918016,16.947727247622048,-0.13260036948961962,66.66666666666666,30
11,LSTM,base,0.010476693503783219,0.00016210389808380177,0.01273200290935412,29.114072153433074,-0.020706054407188645,66.66666666666666,30
12,LSTM,base,0.011757040375252045,0.0002956537415357132,0.017194584657260936,30.146813145060474,0.3118399352676271,70.0,30
13,LSTM,base,0.006208513094827692,5.854495720444902e-05,0.007651467650356304,24.877907998959884,-0.034978829407156464,63.33333333333333,30
14,LSTM,base,0.009469008099629224,0.00010442343087899736,0.010218778345722025,75.15581344945306,-0.9558276172076776,43.333333333333336,30
15,LSTM,base,0.007486823377917873,0.00012386714603962226,0.011129561808068737,30.453265794325528,0.14150563359559454,73.33333333333333,30
16,LSTM,base,0.005757162635282289,4.659437674363344e-05,0.006826007379400746,40.312780878148594,-0.4304073634373824,50.0,30
17,LSTM,base,0.009550313449139154,0.0003028682940097774,0.017403111618609395,83.06147105867116,-0.009288996451001452,60.0,30
18,LSTM,base,0.00517566831123585,3.9910947246706226e-05,0.006317511159207099,32.513034057194986,0.06429101165799522,73.33333333333333,30
19,LSTM,base,0.009033087102955651,0.00018030874190956816,0.013427909066923567,28.761610502538087,-0.029079862981362226,73.33333333333333,30
20,LSTM,base,0.00414973100941184,2.5967223746527308e-05,0.005095804523971392,25.265933410759388,0.03548394793266085,63.33333333333333,30
21,LSTM,base,0.007643579865671799,9.384409165935185e-05,0.009687316019380799,26.552081267487875,0.1307001421126487,66.66666666666666,30
22,LSTM,base,0.007436050983761604,0.00010039374979717888,0.010019668148056545,26.31738118647255,0.02604807012307586,63.33333333333333,30
1,MLP,extended,0.014931091626198347,0.0003842127472419807,0.01960134554672155,56.489525322514886,-0.0802120008258802,53.333333333333336,30
2,MLP,extended,0.011846075151303587,0.0002027921553383217,0.014240511063101693,56.4101142954009,-0.35402274696100267,60.0,30
3,MLP,extended,0.044714951256482297,0.004152733805835272,0.06444170858873369,82.87560981366575,-0.0343288251086431,40.0,30
4,MLP,extended,0.01514168586609558,0.00043792871435790434,0.020926746387288787,69.11830659534081,-2.3083610486586434,53.333333333333336,30
5,MLP,extended,0.01050895160321172,0.00021495685147233958,0.014661406872204985,39.49884253649218,-0.5884484185812373,43.333333333333336,30
6,MLP,extended,0.012195952028262683,0.0002673809874614116,0.016351788509561014,31.027878413199755,-0.2232545666185075,56.666666666666664,30
7,MLP,extended,0.033876990017045104,0.0015791273856185705,0.03973823581411951,61.59479844026373,-3.0247805254146787,63.33333333333333,30
8,MLP,extended,0.154363282557115,0.05657742150810838,0.2378600880940482,320.8493132777293,-192.89564835205553,40.0,30
9,MLP,extended,0.01977028631516012,0.000801636938328063,0.02831319371473418,59.08816644248339,-0.7145361707085882,53.333333333333336,30
10,MLP,extended,0.022054200560061132,0.00091819492139904,0.030301731326758213,59.93978826375111,-5.5262601580353765,56.666666666666664,30
11,MLP,extended,0.010646503807683819,0.0002404822137873067,0.01550748895815524,31.941857394018847,-0.5142242382293185,83.33333333333334,30
12,MLP,extended,0.01737437040979035,0.00044095771135596395,0.020998993103383885,50.1132381606679,-0.02636782343680988,66.66666666666666,30
13,MLP,extended,0.008610627925131913,0.0001464373105108166,0.012101128480882128,32.66914568413266,-1.5887714920474787,63.33333333333333,30
14,MLP,extended,0.008991646625119495,0.00013352564711557107,0.011555329814227333,62.59907547910407,-1.5009056495833466,56.666666666666664,30
15,MLP,extended,0.015368293478264624,0.00031035166099124096,0.017616800532197694,72.2928946101047,-1.1509751462264557,56.666666666666664,30
16,MLP,extended,0.029370605817613856,0.0012084663813816815,0.03476300305470863,177.1264593381503,-36.09888040580084,46.666666666666664,30
17,MLP,extended,0.010413614489815096,0.0004041855515150086,0.020104366478827643,52.91859116740124,-0.34692220261064444,60.0,30
18,MLP,extended,0.0177664757354925,0.0003764689475142512,0.019402807722447058,86.11945872153089,-7.826284574085399,46.666666666666664,30
19,MLP,extended,0.0377100984015831,0.0025021125816753155,0.050021121355636515,169.96521015422127,-13.280359595686022,56.666666666666664,30
20,MLP,extended,0.008484563053108225,9.783890352355627e-05,0.009891354989259877,41.31422955031813,-2.6340886452198355,50.0,30
21,MLP,extended,0.016387877853509786,0.00034536376441362664,0.018583965250011276,56.13891737778906,-2.1991856494706448,53.333333333333336,30
22,MLP,extended,0.009125764684673358,0.00013746479944203054,0.011724538346648475,35.906556450134104,-0.3335900589149243,66.66666666666666,30
1,LSTM,extended,0.00860232498582126,0.0003272652346490227,0.018090473588301185,24.542884301344746,0.07989561393098576,60.0,30
2,LSTM,extended,0.008136750449647059,0.00013495711120521255,0.011617104252145306,31.61297829087411,0.0989049939769936,70.0,30
3,LSTM,extended,0.033082672645924946,0.004606639240386271,0.06787222731269596,34.199224809213504,-0.14738386229158396,60.0,30
4,LSTM,extended,0.008585008773861981,0.00014837004020858824,0.012180724124968442,41.02067422787859,-0.12087115030517359,66.66666666666666,30
5,LSTM,extended,0.014150906250110019,0.0002401633282519884,0.015497203884959001,73.51373969239616,-0.7747145827178572,60.0,30
6,LSTM,extended,0.009925617450645541,0.0002248719001365905,0.014995729396617908,22.413613173841576,-0.028777630593365133,66.66666666666666,30
7,LSTM,extended,0.010138257864168923,0.00026673157442610426,0.016331918883771872,18.583456791320636,0.3201713452377001,66.66666666666666,30
8,LSTM,extended,0.013316335594846499,0.000348646812152134,0.018672086443462445,20.903646449525752,-0.1948423573602962,60.0,30
9,LSTM,extended,0.008526321096041801,0.0005196167620112219,0.022795103904374333,16.211725873279516,-0.11135314601748347,76.66666666666667,30
10,LSTM,extended,0.007781846649191507,0.00016548534515056041,0.012864110740760918,18.381648449869562,-0.1762212898643074,60.0,30
11,LSTM,extended,0.010675864547571414,0.00018596770668819984,0.01363699771534042,27.11283901526468,-0.1709673017408666,56.666666666666664,30
12,LSTM,extended,0.012611481671666125,0.0003892746424397619,0.01973004415706569,26.496560846892137,0.0939290612438971,66.66666666666666,30
13,LSTM,extended,0.005706894447806565,5.506529439911968e-05,0.007420599328835892,22.016593631915303,0.0265359023299383,63.33333333333333,30
14,LSTM,extended,0.011008269330786207,0.00014930475756407062,0.012219032595261812,90.34547146473231,-1.796444876080383,40.0,30
15,LSTM,extended,0.00741524581157906,0.0001239376667958231,0.011132729530345336,29.811704881454933,0.14101687064392665,80.0,30
16,LSTM,extended,0.008674684362149984,9.421280806757872e-05,0.009706328248497407,59.97450315712477,-1.8922523233104758,53.333333333333336,30
17,LSTM,extended,0.010260633102246796,0.00029513687287823187,0.017179548098778148,93.53844580722053,0.016475464304160137,56.666666666666664,30
18,LSTM,extended,0.0066443853887484085,6.857826769852573e-05,0.00828119965334285,45.14635541702676,-0.6078120394832387,63.33333333333333,30
19,LSTM,extended,0.008379345395058453,0.00014731946867869818,0.012137523169028275,29.664596048286608,0.15920050776907513,70.0,30
20,LSTM,extended,0.009141474008944026,0.00011667659340808158,0.010801694006408511,54.52905641905649,-3.3337881762457906,50.0,30
21,LSTM,extended,0.008596109671082701,0.00015299471550509795,0.012369103261962767,35.289207724681155,-0.41722597655772287,66.66666666666666,30
22,LSTM,extended,0.006694071099956794,9.434788636023737e-05,0.009713284015215316,22.907361919569247,0.08470092823503561,70.0,30
