model_name,feature_set,mean_MAE,std_MAE,mean_RMSE,std_RMSE,mean_MAPE,std_MAPE,n_folds
LSTM,base,0.02159967182864076,0.05850916559715104,0.026210240493862207,0.06209773647553041,57.98829549617956,99.44691140973384,19
LSTM,extended,0.014633865598309115,0.018961385286961105,0.019302536457566445,0.023053165673152666,53.11880518135647,38.928947539622456,19
MLP,base,0.05192988924497948,0.03995643950989181,0.06769332544502688,0.04681167660431871,203.8531185387694,128.5377989145324,19
MLP,extended,0.06220504995276958,0.06377814646333506,0.08231200019224501,0.07988701665421472,242.438980677787,199.2818433515607,19
