fold,model_name,feature_set,MAE,RMSE,MAPE,n_test
1,MLP,base,0.03947522130487486,0.049144180718831434,56.39300762106727,30
2,MLP,base,0.12868003178270038,0.16195256492058227,327.55329768999616,30
3,MLP,base,0.1559489976213608,0.16986867976001233,454.67174052086943,30
4,MLP,base,0.059789284428377054,0.06958221669545654,208.3586047174118,30
5,MLP,base,0.018703075784281507,0.02834219484300857,52.056718050802054,30
6,MLP,base,0.019515754416298114,0.030016319462774974,45.332374452434635,30
7,MLP,base,0.09205354117862442,0.1056372995006974,279.3926426374321,30
8,MLP,base,0.01308628101816999,0.01596981933646842,57.91853594079585,30
9,MLP,base,0.08904490293099686,0.1367907866690758,448.46077417062855,30
10,MLP,base,0.06514348392299836,0.08491143620944963,312.5190604522456,30
11,MLP,base,0.02002889978983314,0.02643687457927822,199.2276605249218,30
12,MLP,base,0.04685688950613668,0.07560430310427986,304.38961105581933,30
13,MLP,base,0.015039069434263464,0.02048834197124372,82.58379584471801,30
14,MLP,base,0.037331976916379045,0.05928642728069307,163.9662175354529,30
15,MLP,base,0.05584166861865691,0.06888929603235923,233.43044465752624,30
16,MLP,base,0.028929600470735485,0.04106522286607015,163.71578538731384,30
17,MLP,base,0.04631230019568623,0.05954926923463267,232.87400110985476,30
18,MLP,base,0.04464551719775621,0.06764389683131494,190.26409615242545,30
19,MLP,base,0.010241399136480664,0.014994053439281304,60.10088371490265,30
1,LSTM,base,0.2629668981025901,0.28192135106113375,463.02726977869196,30
2,LSTM,base,0.011192867985012591,0.020784169587678352,19.970331088849576,30
3,LSTM,base,0.007363829473467146,0.01179312626016157,18.298378985929943,30
4,LSTM,base,0.00896528313971509,0.01152964631565394,28.745019476202156,30
5,LSTM,base,0.009116306411475289,0.013375365169141243,23.84102835713729,30
6,LSTM,base,0.014212367708828973,0.023729468916962305,37.44144479257274,30
7,LSTM,base,0.0064806467956733,0.00983378248451586,18.059374693088472,30
8,LSTM,base,0.013768458781822574,0.017022655895068718,76.98795695619638,30
9,LSTM,base,0.008249378397992065,0.010124662211622231,42.0763558329689,30
10,LSTM,base,0.005498796908716014,0.008688264144141443,27.705523241211672,30
11,LSTM,base,0.006197414071719754,0.0071112720614300955,71.74594532225943,30
12,LSTM,base,0.007415147843434768,0.014326292707287377,33.077510462981515,30
13,LSTM,base,0.007655182127355225,0.010673137077974817,34.6162761396066,30
14,LSTM,base,0.00875467807503885,0.013057837478413398,25.411348118203325,30
15,LSTM,base,0.004762585527987529,0.006840074825223847,16.92841264005284,30
16,LSTM,base,0.00469409022362262,0.005988719415238649,33.38304533091053,30
17,LSTM,base,0.009265069291109039,0.013888772693253134,42.94918846141662,30
18,LSTM,base,0.008110908650039574,0.010556441532196183,39.99340103657633,30
19,LSTM,base,0.0057238552285739114,0.006749529546285036,47.51980371255543,30
1,MLP,extended,0.052502481248664724,0.05914492620235332,79.17103880676063,30
2,MLP,extended,0.28791556649526934,0.34237939564745756,768.3875438372002,30
3,MLP,extended,0.07910809120570127,0.11548794700674649,236.94981480279242,30
4,MLP,extended,0.07021942250224945,0.08139617994040033,232.115301866979,30
5,MLP,extended,0.054018822937164125,0.07244699620153873,177.39491227747826,30
6,MLP,extended,0.01724534437184707,0.026575069683701703,46.248516574726004,30
7,MLP,extended,0.04729303909090347,0.06395952106651805,145.29074040584018,30
8,MLP,extended,0.0168391346669485,0.02271623455515231,95.09913091294068,30
9,MLP,extended,0.03465179838016354,0.045363533155230916,157.84276456519166,30
10,MLP,extended,0.011610206119721246,0.014985557224677341,54.39047027192839,30
11,MLP,extended,0.017708938272900508,0.03525176224012766,152.27663133070322,30
12,MLP,extended,0.08171783321652916,0.10623790628973838,554.2777054520348,30
13,MLP,extended,0.15054242111859492,0.23341889320921788,604.8546409804611,30
14,MLP,extended,0.033577283600472456,0.04799513556924252,109.69511816635024,30
15,MLP,extended,0.052275857261167555,0.07832541185592892,221.6329536570127,30
16,MLP,extended,0.05103849041440721,0.06402033380818736,319.69391585203346,30
17,MLP,extended,0.07360316129740303,0.09272082583990945,363.72136932648635,30
18,MLP,extended,0.029334722584061446,0.035066777582656396,149.49310967348936,30
