fold,model_name,feature_set,MAE,RMSE,MAPE,n_test
1,LSTM,extended,0.007847986206058262,0.018059474920124885,20.60440244864626,30
2,LSTM,extended,0.007838376959015092,0.011374626618959167,30.072903897840792,30
3,LSTM,extended,0.03061560794226632,0.0638565492960715,28.514873862733797,30
4,LSTM,extended,0.010339039108029895,0.012961163146328574,51.838110652746686,30
5,LSTM,extended,0.006700691729905294,0.009127360968587706,28.943353170485075,30
6,LSTM,extended,0.01137581482341094,0.015405706104219347,28.21094611476591,30
7,LSTM,extended,0.010897232184120519,0.01841234149395861,18.939044735235726,30
8,LSTM,extended,0.01492535328939314,0.020148051592094204,25.956729635376025,30
9,LSTM,extended,0.00873954992129269,0.02206348963543905,17.568420529257704,30
10,LSTM,extended,0.007849166547109153,0.0137511953263853,17.62060444191615,30
11,LSTM,extended,0.009607170740073608,0.012629855217739908,24.01658470994556,30
12,LSTM,extended,0.010867870631637981,0.016890712758190443,24.005239696559403,30
13,LSTM,extended,0.005777122676929506,0.007306299338015259,21.87833612413482,30
14,LSTM,extended,0.008519802105696365,0.00995859733599316,68.38445369791604,30
15,LSTM,extended,0.007490125824054566,0.010877599652954865,29.137131484724517,30
16,LSTM,extended,0.00565712069482258,0.006639111789797438,38.48736205236836,30
17,LSTM,extended,0.007831215772736825,0.01740955822141485,54.75861313630479,30
18,LSTM,extended,0.006274174058924259,0.007460640596714437,35.73141680192027,30
19,LSTM,extended,0.007556600931390269,0.011122890015546904,23.97396732008968,30
20,LSTM,extended,0.004767075320356207,0.005975020602929002,27.693517947635044,30
21,LSTM,extended,0.0056663479895832656,0.007253780557542227,21.464202741012947,30
22,LSTM,extended,0.007210047841159705,0.009559080480333793,26.192978910649767,30
