fold,model_name,feature_set,MAE,RMSE,MAPE,n_test
1,MLP,base,0.022876699678724608,0.030398410797518927,49.373862721382785,30
2,MLP,base,0.04557193434750928,0.057900647987489305,66.7719630682804,30
3,MLP,base,0.15465407491121194,0.17024382007857078,559.1092295515915,30
4,MLP,base,0.10108904119064373,0.13005515782954027,279.7571731328627,30
5,MLP,base,0.039125619915507684,0.052698560742015337,131.30923464114792,30
6,MLP,base,0.03010729464294878,0.04026756494295177,105.2829614639152,30
7,MLP,base,0.04806299531961335,0.06635841241516219,196.21625418367412,30
8,MLP,base,0.015312551650534292,0.023354994804189556,78.42240626119084,30
9,MLP,base,0.14603052859977683,0.16557491855331136,687.6576880409596,30
10,MLP,base,0.05536891547342149,0.07297175317527171,357.2335039590684,30
11,MLP,base,0.014278671964095843,0.025788808943944926,80.2574386696334,30
12,MLP,base,0.06794139687962232,0.08193525772136767,380.24361903984664,30
13,MLP,base,0.060161936086071885,0.07403034249478253,277.10794957684254,30
14,MLP,base,0.06134134339275764,0.06605387781384044,351.24387213808745,30
15,MLP,base,0.02252125472801627,0.03341379745981406,90.68146873780047,30
16,MLP,base,0.04180788908861506,0.05367419820059099,204.8732688071849,30
17,MLP,base,0.04074156249732367,0.061397215560497514,196.48760112509575,30
18,MLP,base,0.054436398939792796,0.06820604606536214,293.3411200534273,30
19,MLP,base,0.009615977481510628,0.01314502490774843,62.692342769964526,30
1,LSTM,base,0.016026592053306463,0.024871707280238565,24.57382206467949,30
2,LSTM,base,0.02389636661834633,0.0467596806371836,24.837012301670526,30
3,LSTM,base,0.010602880683249764,0.021837163155082617,27.267930761149866,30
4,LSTM,base,0.007523922444891638,0.012133806137868384,18.99880801653352,30
5,LSTM,base,0.010596970682148129,0.013559455425311177,27.85264557834235,30
6,LSTM,base,0.013089064830503793,0.02077173872629505,31.82550975906402,30
7,LSTM,base,0.006044181864922518,0.007521875648809096,24.45129016821294,30
8,LSTM,base,0.012521256071592983,0.014578967479449555,105.49239902962717,30
9,LSTM,base,0.007603382240185621,0.011508404420207887,28.35418967451449,30
10,LSTM,base,0.005331843486747535,0.0064125263248735135,37.56228616096017,30
11,LSTM,base,0.008650292393767826,0.017396319531339542,52.520709159897336,30
12,LSTM,base,0.006110458909207081,0.007876077158830534,32.322664278207725,30
13,LSTM,base,0.009374258362776154,0.01405410388958019,29.110839965017732,30
14,LSTM,base,0.0054056019356387534,0.006149910881022121,34.04294570361295,30
15,LSTM,base,0.005939848531628183,0.008222198694128343,26.174392185579382,30
16,LSTM,base,0.00903515392565185,0.012707307184517439,29.511888704966232,30
17,LSTM,base,0.010275365974604865,0.013590129262553692,41.01719198780892,30
18,LSTM,base,0.0039015760509161688,0.004789115921706389,23.769331629756067,30
19,LSTM,base,0.005648441914873584,0.006587678539910042,43.290007828141356,30
1,MLP,extended,0.026477275670770916,0.036205431546931004,44.73072065651337,30
2,MLP,extended,0.04072433584973875,0.05743290328195806,61.785020914496435,30
3,MLP,extended,0.06604444762495071,0.07614548644009111,221.99677669487747,30
