model_name,feature_set,mean_MAE,std_MAE,mean_RMSE,std_RMSE,mean_MAPE,std_MAPE,n_folds
LSTM,base,0.007672903221242071,0.0036581297440024603,0.011174650932818251,0.00591947857361968,30.961360983296895,14.74328821819892,21
LSTM,extended,0.008464216703937688,0.004526749032064356,0.011678310316062692,0.00650401252248607,34.20179710307588,15.541700174056775,21
