model_name,feature_set,mean_MAE,std_MAE,mean_RMSE,std_RMSE,mean_MAPE,std_MAPE,n_folds
LSTM,base,0.010240333190777681,0.005474695922020687,0.015248548148885578,0.01055898692807023,29.26823489990425,14.25906692729332,45
LSTM,extended,0.01508220125880317,0.019954738794913104,0.019957749622338074,0.022983643044441178,43.98149445728534,47.758442928480896,45
MLP,base,0.045858886256212136,0.054923862650235925,0.0549462281519391,0.05968143134316737,138.3655251044034,161.9385720244614,45
MLP,extended,0.02436090254624388,0.027402674242766097,0.030035591746605694,0.031463823748883776,66.54440876572582,61.828222923586075,45
