fold,model_name,feature_set,MAE,RMSE,MAPE,n_test
1,MLP,base,0.08145447510201545,0.08701982397649351,175.20086581369208,30
2,MLP,base,0.09442698292056002,0.10406744221909034,149.96601164413093,30
3,MLP,base,0.03185521868928207,0.033449765807790376,84.82152938338284,30
4,MLP,base,0.044211353598084834,0.04823701709759621,99.23703391019463,30
5,MLP,base,0.07299796936437516,0.09529780307916295,82.65116580801862,30
6,MLP,base,0.024857209437281858,0.02684270427835293,79.48290355953793,30
7,MLP,base,0.04095814904030817,0.06816855200955585,172.66501622096632,30
8,MLP,base,0.05079594749467986,0.06478637054591534,143.0156402387148,30
9,MLP,base,0.013511489024591464,0.0177916076051459,36.57460144650404,30
10,MLP,base,0.00892396644538914,0.012820863272464306,43.288222019666726,30
11,MLP,base,0.1240559994575842,0.14609445283441508,407.63424600592987,30
12,MLP,base,0.006333215938128684,0.008049733803107282,31.633341550391876,30
13,MLP,base,0.02053076994085997,0.0310916839389554,38.16954421084756,30
14,MLP,base,0.08692894578180524,0.11037226748979638,384.6761648712764,30
15,MLP,base,0.07214458519234118,0.09512421764942997,161.45259597782282,30
16,MLP,base,0.06569906372454572,0.07476021019251725,180.98557759611631,30
17,MLP,base,0.03839569719429995,0.050605900053087634,38.96117071940019,30
18,MLP,base,0.2471491050926984,0.2575302924033676,615.9053068759292,30
19,MLP,base,0.010672268654143845,0.013474602261937103,36.50134834160778,30
20,MLP,base,0.009230815646960912,0.014756912667285208,41.87118380446981,30
21,MLP,base,0.25869319001552893,0.2729199374058048,753.3934578559708,30
22,MLP,base,0.023337359182642202,0.03757013236036776,96.33934244314834,30
23,MLP,base,0.0904735658863775,0.12993971914787555,213.5413861404544,30
24,MLP,base,0.019799716990240798,0.02549652496541625,84.1795381523908,30
25,MLP,base,0.010629592621922238,0.014933639688750916,44.12583898717172,30
26,MLP,base,0.04071238683939918,0.051986187044436194,58.08651899567544,30
27,MLP,base,0.011976954037432626,0.015766543719126964,73.05382819053209,30
28,MLP,base,0.016954140594126078,0.021634249479746542,99.95063295946493,30
29,MLP,base,0.020933828859896482,0.028798904356998823,51.774356872972035,30
30,MLP,base,0.0449774428942272,0.05174138218327669,126.47492637114772,30
31,MLP,base,0.02959845271059015,0.033788313997164365,69.65474590084094,30
32,MLP,base,0.020336889509822653,0.026862675847352475,56.144284384963825,30
33,MLP,base,0.02499626455348789,0.028039086520470546,85.87471782000013,30
34,MLP,base,0.012007317994908633,0.015235675328125035,41.18834790770139,30
35,MLP,base,0.0181090386349426,0.024162893819372432,34.84022647606786,30
36,MLP,base,0.01037047060460036,0.013955050476919644,40.07902561086754,30
37,MLP,base,0.010440494299871329,0.012118941848603093,81.75712698538591,30
38,MLP,base,0.11070726488197354,0.13971332606051962,472.3165002603845,30
39,MLP,base,0.010745945901641712,0.012662865221160861,57.79011695154025,30
40,MLP,base,0.00786043098691621,0.00992043513042215,73.98292949155129,30
41,MLP,base,0.08011288724451664,0.09038504308556973,428.6013323972698,30
42,MLP,base,0.015820146167276686,0.0191442490284549,40.61259839052616,30
43,MLP,base,0.007983275953849024,0.009487793300092043,45.51295308372701,30
44,MLP,base,0.011215935288384184,0.01308670072943495,53.366457284523385,30
45,MLP,base,0.009723661135035002,0.012887772906330423,39.11396978527349,30
1,LSTM,base,0.013319373712581893,0.01791586924904369,28.558863454469364,30
2,LSTM,base,0.01659251526580213,0.02301387541879285,21.788928567461763,30
3,LSTM,base,0.005935852247143774,0.007061050835087998,16.703136428241912,30
4,LSTM,base,0.014383051335584589,0.024533162893743857,23.85551525731534,30
5,LSTM,base,0.02789470652249957,0.056310619874401835,25.572308505170653,30
6,LSTM,base,0.008313926365377446,0.009853356464227485,32.75690512397234,30
7,LSTM,base,0.010528602444227661,0.011834638806087962,44.53079722903315,30
8,LSTM,base,0.006161347839307289,0.008167139820424989,18.596362432278557,30
9,LSTM,base,0.009142567680715537,0.012944677110918403,26.7337076345669,30
10,LSTM,base,0.004058636501590076,0.005122682881915483,19.764358133415573,30
11,LSTM,base,0.0061448759154924815,0.008687951987429228,16.93579007571718,30
12,LSTM,base,0.00414695872176236,0.005537603852474355,21.046854724276663,30
13,LSTM,base,0.01898112914306457,0.03270656398167759,34.85023013285312,30
14,LSTM,base,0.005560855299008726,0.007405778901610887,20.486281798630003,30
15,LSTM,base,0.015552237277243896,0.021987815858626542,23.610954753089707,30
16,LSTM,base,0.008101464098667948,0.012671688509410382,18.335663978298033,30
17,LSTM,base,0.02790527392347968,0.04448358946716723,23.131868854049692,30
18,LSTM,base,0.009420572615354483,0.015061418269187882,19.719373071466656,30
19,LSTM,base,0.009700357833451653,0.012555240992767948,33.036708294334325,30
20,LSTM,base,0.010958972359912816,0.012422574715261772,68.89629477353071,30
21,LSTM,base,0.010985786628154295,0.013449206025565404,28.278101896253478,30
22,LSTM,base,0.010838242895579843,0.020868300492760467,35.201227076269404,30
23,LSTM,base,0.015043857714438343,0.026247269811783516,21.213158544817247,30
24,LSTM,base,0.008993382303146764,0.014594642019897129,26.62605047979475,30
25,LSTM,base,0.007467106582932067,0.010374253887328686,26.95887259125234,30
26,LSTM,base,0.02048960325302863,0.035860184893385556,24.052259739336673,30
27,LSTM,base,0.006053953912074722,0.0067259428947179425,38.32455802248171,30
28,LSTM,base,0.003897898009908572,0.005152017118527349,23.336699178060687,30
29,LSTM,base,0.011877966745915325,0.017343483637386078,21.547795656815687,30
30,LSTM,base,0.0067073564781412656,0.009170290874085172,16.79823644407301,30
31,LSTM,base,0.00978665507510997,0.015020134789240344,17.61503226371533,30
32,LSTM,base,0.012758856724895429,0.02408768764691067,26.241578165876987,30
33,LSTM,base,0.008140307672572417,0.012768370848875898,23.595563124785617,30
34,LSTM,base,0.01021217590769219,0.011587486101666608,40.200225399820546,30
35,LSTM,base,0.013438612463553332,0.020258149194522023,25.293391470485787,30
36,LSTM,base,0.0073082922355673045,0.009483018338594518,27.512189012485493,30
37,LSTM,base,0.008423558285465453,0.00913711016955589,97.92791533611384,30
38,LSTM,base,0.007507541211593115,0.010647262303884155,27.301115543170994,30
