model_name,feature_set,MAE,RMSE,MAPE,n_test,final_train_start_date,final_train_end_date,final_test_start_date,final_test_end_date
LSTM,base,0.007702218829774654,0.011121090150994679,25.85269635721629,30,2022-11-29,2024-12-01,2024-12-02,2024-12-31
