model_name,feature_set,MAE,RMSE,MAPE,n_test,final_train_start_date,final_train_end_date,final_test_start_date,final_test_end_date
LSTM,base,0.008109889324541483,0.011391731831007031,27.205552307299786,30,2022-11-28,2024-12-01,2024-12-02,2024-12-31
