model_name,feature_set,mean_MAE,std_MAE,mean_RMSE,std_RMSE,mean_MAPE,std_MAPE,n_folds
LSTM,base,0.008536617376408349,0.003843210893493859,0.011632600285375744,0.005630626595097047,39.639008822154665,25.474961031857532,52
LSTM,extended,0.04548301029247404,0.13479695634846312,0.051453459200754885,0.14086219192615365,209.93009791650687,653.917977154689,52
MLP,base,0.035011993858149244,0.023973428968937466,0.045108044219912616,0.02973264856463773,150.84758760599914,104.3376365240048,52
MLP,extended,0.04118385637819023,0.04849641810747699,0.0515862214915265,0.05756959990966253,159.283695954493,148.79810523309058,52
