model_name,feature_set,MAE,RMSE,MAPE,n_test,final_train_start_date,final_train_end_date,final_test_start_date,final_test_end_date
LSTM,base,0.005319370975498577,0.006246505372901559,51.44486132656109,30,2023-08-22,2025-08-24,2025-08-25,2025-09-23
