model_name,feature_set,MAE,RMSE,MAPE,n_test,final_train_start_date,final_train_end_date,final_test_start_date,final_test_end_date
LSTM,base,0.0053873324535608945,0.006311286802449081,52.1804886322135,30,2023-08-22,2025-08-24,2025-08-25,2025-09-23
