model_name,feature_set,mean_MAE,std_MAE,median_MAE,mean_MSE,std_MSE,median_MSE,mean_RMSE,std_RMSE,median_RMSE,mean_MAPE,std_MAPE,median_MAPE,mean_R2,std_R2,median_R2,mean_DA,std_DA,median_DA,n_folds
LSTM,base,0.00958312225525207,0.005552330574958753,0.008459569284531747,0.00036994619075015315,0.0008788518075662179,0.000146687667362291,0.015104407075063036,0.012188338901121955,0.012106221350350055,32.39423585139935,15.795463346955614,28.38837484481164,-0.0350925636768695,0.2883734042561769,0.013797376487606428,64.69696969696969,8.011835881339193,66.66666666666666,22
LSTM,extended,0.01056923425474896,0.005558679476779941,0.009440367415532249,0.00040679379502456844,0.0009538288086271233,0.00017286003297247156,0.016258714585242418,0.012216023613279529,0.01314421614673009,38.87006917902176,22.273037450188873,29.726652973623366,-0.4358831963258957,0.9389632857340631,-0.10100457824533493,61.212121212121204,8.4543877056042,61.666666666666664,22
MLP,base,0.03127147313080072,0.028159613811491912,0.020076173514847973,0.002391319236655635,0.004009696968271013,0.0006405152529706851,0.03774049092057085,0.03182799067462084,0.025307678047409257,131.76467132153553,152.1396106277885,75.46937696298434,-22.693928866181952,56.397645548585395,-1.969304866806781,56.212121212121204,7.295389175548019,55.0,22
MLP,extended,0.017029936860155068,0.00973961033062799,0.013140804349827041,0.000721271134025091,0.0009970490519589834,0.0003616980283483105,0.023186653327020655,0.013870670175363971,0.019013713000303148,57.519712505239795,26.22996703212709,48.64647839474208,-3.090897428094401,5.145985513326433,-0.9550351065675861,54.84848484848485,6.318468162698922,53.333333333333336,22
