model_name,feature_set,mean_MAE,std_MAE,mean_RMSE,std_RMSE,mean_MAPE,std_MAPE,n_folds
LSTM,extended,0.010892285496011766,0.005104352404331452,0.0163752454589198,0.011489977303985367,41.921724913665656,28.6016887784854,22
