fold,model_name,feature_set,MAE,RMSE,MAPE,n_test
1,LSTM,extended,0.013998175658459547,0.019893578628441343,56.98427824375973,30
2,LSTM,extended,0.00794662181479417,0.011931320585185668,30.004683942831768,30
3,LSTM,extended,0.029980424200514548,0.06455261162153195,27.4788975631716,30
4,LSTM,extended,0.017500772009839335,0.018578458849778167,94.72013276164681,30
5,LSTM,extended,0.010270920737244817,0.011910435283142827,51.81005318638703,30
6,LSTM,extended,0.009488956673203522,0.014300801733546031,22.15023281040245,30
7,LSTM,extended,0.009380146616115791,0.017381416741480193,15.331207608453395,30
8,LSTM,extended,0.010907486644641369,0.01557072670891112,17.83287983777827,30
9,LSTM,extended,0.008838956345271485,0.02276194822232889,16.652371823801914,30
10,LSTM,extended,0.008222238559809487,0.01289442275380167,19.316300294263105,30
11,LSTM,extended,0.009708970892801443,0.012635050071174155,26.70711210718967,30
12,LSTM,extended,0.011969474670258542,0.0183932878627554,26.86164514799707,30
13,LSTM,extended,0.005746373575072965,0.007488471397485676,21.03832573410913,30
14,LSTM,extended,0.011249799256015306,0.012427034470954354,90.89847616788464,30
15,LSTM,extended,0.007291236852454334,0.010898364532150354,28.883359975674587,30
16,LSTM,extended,0.007290097847385981,0.008287721117264042,50.76838724660101,30
17,LSTM,extended,0.011158302507834946,0.017832042821879758,113.46263698360426,30
18,LSTM,extended,0.005660655638537156,0.006808549503187054,35.72630657301558,30
19,LSTM,extended,0.00926436101724713,0.01360818237918434,31.38949545854916,30
20,LSTM,extended,0.014829942578486816,0.016588232373630656,84.27394268559134,30
21,LSTM,extended,0.009393314210663669,0.01276834764175683,29.161146911480778,30
22,LSTM,extended,0.00953305260560649,0.01274439479666514,30.82607503645123,30
