model_name,feature_set,mean_MAE,std_MAE,mean_RMSE,std_RMSE,mean_MAPE,std_MAPE,n_folds
LSTM,base,0.00923092193030166,0.005064786619979069,0.014919392699398338,0.011800727860662056,30.449919724643983,14.453513468723012,22
LSTM,extended,0.05099603330442771,0.18614353309862985,0.05654641714176096,0.1859581968237509,198.1526038995683,744.163893610606,22
