model_name,feature_set,mean_MAE,std_MAE,mean_RMSE,std_RMSE,mean_MAPE,std_MAPE,n_folds
LSTM,base,0.021258009739793055,0.05749430203988183,0.025858038813288485,0.0613928155091814,57.03505637847413,98.16981060344115,19
LSTM,extended,0.011376335494916135,0.009952741619132899,0.015589746691906334,0.012817940875774689,42.9219432605857,22.20694451508708,19
MLP,base,0.03735438613955623,0.05240910843761982,0.044501031828276305,0.05623412552675077,134.14869378897703,156.58894827680746,19
MLP,extended,0.021996929969143892,0.014832785595729574,0.027773088254950985,0.01662032674707201,82.02402237433449,53.33392507199846,19
