model_name,feature_set,MAE,RMSE,MAPE,n_test,final_train_start_date,final_train_end_date,final_test_start_date,final_test_end_date
LSTM,base,0.007699288680882748,0.011114487462963445,26.041835766642503,30,2022-11-29,2024-12-01,2024-12-02,2024-12-31
