fold,model_name,feature_set,MAE,RMSE,MAPE,n_test
1,MLP,base,0.020516823512116103,0.030490778662331814,26.424872396376507,30
2,MLP,base,0.0382502664054046,0.053462690881183154,99.01017485011914,30
3,MLP,base,0.15775856147820064,0.1709762445717269,486.84397932318876,30
4,MLP,base,0.03448336255717895,0.04107915545900447,117.90195409958774,30
5,MLP,base,0.012896118851763031,0.018076552963266424,34.53263933549039,30
6,MLP,base,0.019521264222832718,0.022862821307674232,63.9766691694036,30
7,MLP,base,0.1421353345510325,0.16157357435150801,473.35037133558046,30
8,MLP,base,0.01922218115503601,0.024557728306912153,81.34587482759625,30
9,MLP,base,0.04227723667317721,0.05957853786367879,211.24249382866842,30
10,MLP,base,0.01329358981047088,0.01784195462176171,66.42247314118266,30
11,MLP,base,0.009219504440793736,0.012121411679617082,95.54091409932943,30
12,MLP,base,0.012831996915329272,0.016113412278698246,78.13026950791456,30
13,MLP,base,0.012805255758268633,0.014392926106053654,60.76114760317761,30
14,MLP,base,0.01965089991574443,0.02855511537822595,77.8714605043806,30
15,MLP,base,0.042584824736542286,0.05632334251767221,172.5077359879712,30
16,MLP,base,0.005502648563478234,0.007334925417040233,30.015669418524254,30
17,MLP,base,0.010267355791847123,0.012105660351109299,44.599943441643944,30
18,MLP,base,0.025398072410108788,0.03463437960718207,133.09083699140135,30
19,MLP,base,0.00889989712151325,0.0109146737574833,52.18794892990749,30
1,LSTM,base,0.35111454234265443,0.36782990471134247,618.3284852052753,30
2,LSTM,base,0.011173979924427781,0.02090077512365295,19.67796966252048,30
3,LSTM,base,0.007047877624512025,0.011074540472373133,18.104604627169667,30
4,LSTM,base,0.00862455773972311,0.011513058292573836,27.046037278407564,30
5,LSTM,base,0.009100469033149506,0.013263589358177974,24.048550644135062,30
6,LSTM,base,0.012616509304048956,0.02038848450186321,35.593987457269805,30
7,LSTM,base,0.005965705421053777,0.008522169755718305,18.10882304694264,30
8,LSTM,base,0.011441574560983901,0.015256485134636646,61.99569317166305,30
9,LSTM,base,0.00756061488863391,0.01054990135722735,32.03922600999496,30
10,LSTM,base,0.00574539098376718,0.008926258701496279,27.043904343423986,30
11,LSTM,base,0.007227875755358871,0.008327190993959439,83.35902258071822,30
12,LSTM,base,0.0074043447778699804,0.01427904014810008,33.40771772430547,30
13,LSTM,base,0.007823586653490321,0.01118479025317456,32.693333061429,30
14,LSTM,base,0.00856361099398849,0.012863685588653626,24.66252870823879,30
15,LSTM,base,0.005318624848441995,0.00748015817444679,18.630155908833526,30
16,LSTM,base,0.004569907875326052,0.005678246162256686,30.704480819646935,30
17,LSTM,base,0.008661415878505363,0.01360195392809177,35.093792731118,30
18,LSTM,base,0.008374243768232554,0.0104399431152483,42.38466200604344,30
19,LSTM,base,0.005174630495893336,0.006209150957915223,42.39293079871415,30
1,MLP,extended,0.05245061083116615,0.0590133198831118,79.22063318066262,30
2,MLP,extended,0.015876863903634165,0.025106022391425037,31.869254368887557,30
3,MLP,extended,0.024123666353288862,0.02775003399270162,62.582597835114804,30
4,MLP,extended,0.03614561575505716,0.041086557291397895,126.14065256697353,30
5,MLP,extended,0.01636413095377627,0.02152290442369927,48.34218125164768,30
6,MLP,extended,0.01249512388378348,0.018969690185961393,33.38203739845067,30
7,MLP,extended,0.026280682994671366,0.03441299660595692,83.46970621595501,30
8,MLP,extended,0.011444377609588774,0.016362813302368696,43.44034204186632,30
9,MLP,extended,0.017638180337830534,0.0208930618187802,75.32723445515622,30
10,MLP,extended,0.01320040685337488,0.01559865370070834,56.219363680651036,30
11,MLP,extended,0.013053237580455158,0.017063765827580128,119.18400882615742,30
12,MLP,extended,0.03449914036408985,0.05147660045802218,228.77433947600258,30
13,MLP,extended,0.017293973949554176,0.020000102415628024,69.5150484706957,30
14,MLP,extended,0.015936919429945476,0.02071625290464615,56.082487234214916,30
15,MLP,extended,0.012495286422782165,0.015527381126693073,45.74649217795346,30
16,MLP,extended,0.012386577631828953,0.0146746163825599,76.37788658245893,30
17,MLP,extended,0.03769379303033037,0.04351620865869502,178.9831122249637,30
18,MLP,extended,0.01630987255753385,0.022593923412836746,83.52165675578411,30
19,MLP,extended,0.010019780425829395,0.016430914762943227,71.76186426049239,30
1,LSTM,extended,0.07899484649753376,0.10181074110030522,134.31879441628828,30
