model_name,feature_set,mean_MAE,std_MAE,median_MAE,mean_MSE,std_MSE,median_MSE,mean_RMSE,std_RMSE,median_RMSE,mean_MAPE,std_MAPE,median_MAPE,mean_R2,std_R2,median_R2,mean_DA,std_DA,median_DA,n_folds
LSTM,base,0.01070306465476652,0.007709535478199215,0.008467543185277853,0.00046433158785834285,0.0009689920742510008,0.00014616794237111747,0.016660191684097412,0.013987973099304905,0.012087847195532679,34.664891785686414,17.58960766798188,28.211511480135854,-0.36932501356926023,1.4430879104206769,0.0006323626113701186,63.63636363636363,8.783648282603142,66.66666666666666,22
LSTM,extended,0.015285754712525133,0.016197593062419226,0.009334470638390246,0.0009222209525304919,0.0018717538383435366,0.00018871953752364097,0.02190339853137179,0.021529786539030527,0.013726317734583406,59.420729606045946,81.65202468241239,29.877156407949414,-6.846655603032125,21.736932481984308,-0.12201169161600478,60.6060606060606,9.629999622891615,63.33333333333333,22
MLP,base,0.030500877523984945,0.028987661384655545,0.01842271886443329,0.002659768919130801,0.004881797670436294,0.0005469770917829873,0.03829630102730292,0.03535504909631112,0.023354401747780654,128.05706038926817,153.4544597692301,65.39806673037262,-25.289944693877555,66.49550052089045,-2.31047683513375,54.393939393939384,7.927339581644829,53.333333333333336,22
MLP,extended,0.02176382729738333,0.025488838201917746,0.014297539945546122,0.0021762714650410027,0.0068090259633812435,0.00038367451030070694,0.030495298391384974,0.03613386572926442,0.01958752791910244,71.04055048445038,56.91898243483799,53.68289213169002,-7.715160767747383,23.044743424611443,-1.522037638608365,58.939393939393945,7.229156400348679,56.666666666666664,22
