fold,model_name,feature_set,MAE,MSE,RMSE,MAPE,R2,DA,n_test
9,MLP,extended,0.01743733339860922,0.0006306188852597016,0.025112126259233838,53.54499966775165,-0.3487638069232879,66.66666666666666,30
10,MLP,extended,0.018159245566969223,0.0008076028663062621,0.02841835439124268,47.858082926255285,-4.74020427150583,63.33333333333333,30
11,MLP,extended,0.009155993595925498,0.0001376615924013704,0.011732927699486195,25.750723654065062,0.13319776708408437,73.33333333333333,30
12,MLP,extended,0.017372403380689596,0.00042922166592905076,0.020717665552109164,52.635610563870415,0.0009488536285167104,56.666666666666664,30
13,MLP,extended,0.009911620947258537,0.00016494143518736032,0.012842952744106797,36.08790699031394,-1.9158940694891773,56.666666666666664,30
14,MLP,extended,0.007907061135957065,9.757380762848366e-05,0.009877945516578012,50.010285597699664,-0.8275356983533144,53.333333333333336,30
15,MLP,extended,0.013450813941659872,0.00024555338995215783,0.015670143265208453,60.856518846684246,-0.70187340764273,53.333333333333336,30
16,MLP,extended,0.014126827389500165,0.0003174557348051351,0.017817287526588753,93.7606799390917,-8.745618513777764,50.0,30
17,MLP,extended,0.009867963898234171,0.000385911374802967,0.01964462712303206,47.320175530683116,-0.2860246909217208,56.666666666666664,30
18,MLP,extended,0.018126218063117962,0.00036563708559385203,0.019121639197355756,90.0349211561982,-7.572332431663286,50.0,30
19,MLP,extended,0.037070405098223576,0.002802644614822513,0.05294000958464697,179.97649130694575,-14.995592369301292,63.33333333333333,30
20,MLP,extended,0.01100001293563062,0.00014324760537726705,0.011968609166367956,53.86614873363468,-4.320731093752717,50.0,30
21,MLP,extended,0.01735241239179126,0.0003737069381691325,0.01933150118767636,59.77110720885277,-2.461735123625872,53.333333333333336,30
22,MLP,extended,0.017144393380966103,0.0007267622356838577,0.02695852806968247,79.20678870448046,-6.050553280816407,53.333333333333336,30
1,LSTM,extended,0.008512817311542601,0.0003393209278836139,0.018420665782854156,23.22980808141813,0.0460010994887593,63.33333333333333,30
2,LSTM,extended,0.008032570197752715,0.00013153739655905354,0.011468975392730318,31.532061113987787,0.12173808340932435,70.0,30
3,LSTM,extended,0.0405756589307369,0.0053854875686325104,0.07338588126221904,39.21690205632376,-0.34137300630095546,66.66666666666666,30
4,LSTM,extended,0.010459097386476912,0.00016745069822872725,0.012940274271773657,52.5781427038144,-0.26501722638323955,63.33333333333333,30
5,LSTM,extended,0.011829542627586197,0.000173490400533171,0.01317157547650132,60.395175414243795,-0.28202730212301397,56.666666666666664,30
6,LSTM,extended,0.00979938699885377,0.00021485817409989976,0.01465804127773898,23.218988453142135,0.01703466226839423,66.66666666666666,30
7,LSTM,extended,0.011230255707615655,0.0003431766068072338,0.018525026499501527,19.429830640916425,0.1253330564496531,66.66666666666666,30
8,LSTM,extended,0.012210440204243687,0.00031147741871768336,0.017648722863643232,19.425095105450573,-0.06745967630629002,63.33333333333333,30
9,LSTM,extended,0.010758537888548676,0.0004809750418532415,0.021931143195311125,26.81456969641606,-0.028706471766872355,63.33333333333333,30
10,LSTM,extended,0.007800739855852475,0.0001655335206138695,0.01286598307996204,18.109930276111065,-0.17656370692571954,66.66666666666666,30
11,LSTM,extended,0.010874975852601531,0.00020394867451411095,0.014281059992665494,26.215301902276988,-0.2841865576684468,53.333333333333336,30
12,LSTM,extended,0.01187123874183438,0.00034830198401454636,0.01866285037218448,25.450710466972915,0.18929652430286836,60.0,30
13,LSTM,extended,0.00581942754586896,5.40031662252555e-05,0.00734868465953299,22.505448195138968,0.045312586549339784,56.666666666666664,30
14,LSTM,extended,0.0541738587165484,0.0047156290369759195,0.06867043786794955,339.6221027386715,-87.32268223126307,36.666666666666664,30
15,LSTM,extended,0.007380390285269204,0.00012094687062868749,0.010997584763423626,28.970908433992577,0.16174538294636154,80.0,30
16,LSTM,extended,0.008869554277926722,0.00010090068986323385,0.01004493354200185,61.23068690081016,-2.09756455270114,50.0,30
17,LSTM,extended,0.008673115857028513,0.00029199768246907827,0.017087939678881076,70.12553547190225,0.026936613260283515,60.0,30
18,LSTM,extended,0.006260840131313997,5.848677060613477e-05,0.007647664388957897,40.212184001810094,-0.37121769165159946,70.0,30
19,LSTM,extended,0.007785226846120815,0.00012742912324613655,0.011288450878935362,26.870875436977226,0.272721093269352,70.0,30
20,LSTM,extended,0.008354105001411673,9.420569254510522e-05,0.009705961701197117,50.52024756218337,-2.499138126694267,50.0,30
21,LSTM,extended,0.06623036128602318,0.006325356904723083,0.07953211241205078,270.79814229854446,-57.59326635418071,46.666666666666664,30
22,LSTM,extended,0.008784462024395957,0.00013434660593052776,0.011590798330163793,30.783404381906255,-0.303339464685769,53.333333333333336,30
