fold,model_name,feature_set,MAE,RMSE,MAPE,n_test
1,MLP,base,0.009410305755086997,0.013455937264987847,32.8637929968497,30
2,MLP,base,0.34672426267272,0.38312293396225966,873.2766686460648,30
3,MLP,base,0.008190775952759856,0.011475687753153893,58.67791783166769,30
4,MLP,base,0.02521026144156347,0.03284718853807364,69.01454757622211,30
5,MLP,base,0.03768527635007831,0.041851705279385726,171.44580612093893,30
6,MLP,base,0.020819391052677723,0.028605410973546554,76.9942311376635,30
7,MLP,base,0.07357385276614516,0.08752449069538573,153.20613814509701,30
8,MLP,base,0.019178500450886937,0.025823685596906464,90.34171713443992,30
9,MLP,base,0.10909394076908228,0.12942879113282177,575.4434698175063,30
10,MLP,base,0.039775471054337666,0.052410675132836565,119.53021453091166,30
11,MLP,base,0.04207096534560858,0.05513892283180121,93.25509403435655,30
12,MLP,base,0.04066296655526009,0.05116427516876803,56.779380078133,30
13,MLP,base,0.07366248617188213,0.08696576942085069,260.81004300415077,30
14,MLP,base,0.035224368355327815,0.04454516127448927,98.26802736869608,30
15,MLP,base,0.031094959427531696,0.03933342666605726,102.44864772822805,30
16,MLP,base,0.04486960714356829,0.06571177946334898,161.2048330798673,30
17,MLP,base,0.02390633370343736,0.02894990853436455,102.21862639917683,30
18,MLP,base,0.0144121254073782,0.02136963656814013,55.454769314881005,30
19,MLP,base,0.1872196168287961,0.2152049007246997,1038.4351315789172,30
20,MLP,base,0.028166256505576484,0.031908459807554225,171.35037639878473,30
21,MLP,base,0.011800579705408088,0.021186867171158162,66.93861382331995,30
22,MLP,base,0.014567084009526407,0.01767216366588936,81.91171903225013,30
23,MLP,base,0.03537455770810294,0.041884907538043484,184.68616917639082,30
24,MLP,base,0.11447173277446271,0.13698153817731956,611.6326050162457,30
25,MLP,base,0.0253524530618564,0.04145947477439061,84.80989429285252,30
26,MLP,base,0.014157435246001377,0.017846906583635542,58.01721663240511,30
1,LSTM,base,0.006906900721473819,0.008423223407508057,30.948490663552246,30
2,LSTM,base,0.01015088645627515,0.01294063573220236,21.688287699846864,30
3,LSTM,base,0.0053769529903713925,0.006195663663026976,41.585497112541745,30
4,LSTM,base,0.0159711149526549,0.03164826604320148,25.84264188172555,30
5,LSTM,base,0.008466162544939529,0.018785314193766122,24.964078494961132,30
6,LSTM,base,0.009080960871738875,0.01219691120854577,34.453898951223145,30
7,LSTM,base,0.02691271848579904,0.06547642562613815,23.465425472080735,30
8,LSTM,base,0.014299373130240307,0.016727120567975005,77.84980650993262,30
9,LSTM,base,0.007543447020023624,0.011348420981222719,28.396039172921654,30
10,LSTM,base,0.009577519513996286,0.014647921528376276,22.120985071623185,30
11,LSTM,base,0.014176932510982627,0.023769445940658992,21.417865419499417,30
12,LSTM,base,0.021208811949103415,0.04351265100428427,21.762845181584225,30
13,LSTM,base,0.010813190663413078,0.02160058117534764,28.58244251512785,30
14,LSTM,base,0.009210835915266788,0.01389879017047041,21.341528087581267,30
15,LSTM,base,0.009497278995716231,0.011560646375042186,26.433860174002117,30
16,LSTM,base,0.00730006464292932,0.009860974819618907,24.83993634746741,30
17,LSTM,base,0.005734594321680201,0.006870773638268942,24.788246502574694,30
18,LSTM,base,0.012447441360355438,0.016793449833248767,64.84222997851951,30
19,LSTM,base,0.0050533016880992074,0.006739557753000271,27.34673078020242,30
20,LSTM,base,0.0047594344126039596,0.006109625552028894,32.17612034875957,30
21,LSTM,base,0.008388374277110984,0.017381213872009336,65.63962338429904,30
22,LSTM,base,0.005527345990853039,0.007141585083557881,29.833341971644927,30
23,LSTM,base,0.005988919923497967,0.008394674794350658,27.635497180243252,30
24,LSTM,base,0.003741287459651828,0.004790064243517891,21.654280732085624,30
25,LSTM,base,0.009838713257301951,0.018063235950215906,26.91815374131704,30
26,LSTM,base,0.007081300735183159,0.00969257657797611,24.460209302914553,30
1,MLP,extended,0.008321217626238388,0.010720544083386865,36.41555035766778,30
2,MLP,extended,0.033827715370681306,0.04889667968201185,85.46807463436835,30
3,MLP,extended,0.052870621414490164,0.0657070639303415,364.6697058178785,30
4,MLP,extended,0.02250525091583071,0.02998052954651653,53.58131511078088,30
5,MLP,extended,0.02710927106800384,0.03239305924056818,121.229782736154,30
6,MLP,extended,0.018280526054111144,0.021944080842700813,80.55785116761703,30
7,MLP,extended,0.05735269286088273,0.07447490632138296,135.4458087388239,30
8,MLP,extended,0.021278251586992307,0.028851163007919605,95.29837730699533,30
9,MLP,extended,0.0103790933545096,0.012550714485540319,47.48162350779162,30
10,MLP,extended,0.01697899238472527,0.022225900160582557,42.16569534611034,30
11,MLP,extended,0.02464904929458261,0.032391400424924756,43.24201094312791,30
12,MLP,extended,0.02594366479501137,0.04013043612956014,34.056587467349,30
13,MLP,extended,0.015238933103357317,0.022498657359578955,47.22943193368799,30
14,MLP,extended,0.04011262000296829,0.046273026984089395,116.49123367451566,30
15,MLP,extended,0.01455928566686071,0.020733360732229436,44.433201351292304,30
16,MLP,extended,0.07847556108833836,0.11483212362896232,263.2901570182887,30
17,MLP,extended,0.016821244478357946,0.02862598669559079,65.75043495999783,30
18,MLP,extended,0.025232903592950568,0.029930311589224018,139.45983500638164,30
19,MLP,extended,0.0168240718172376,0.020264110586633292,83.49833363343416,30
20,MLP,extended,0.017522699469334442,0.018577521631787986,92.1094643170019,30
21,MLP,extended,0.011689205440716376,0.016880708617281633,116.73922960758884,30
22,MLP,extended,0.01193296195497803,0.014146020759535506,56.718804830290445,30
23,MLP,extended,0.009117325420314038,0.012486957703490668,41.64906777117315,30
24,MLP,extended,0.017398816762681804,0.018081460764067584,82.44879575177467,30
25,MLP,extended,0.01899298063202642,0.024998429441198438,56.46204080218643,30
26,MLP,extended,0.04317542766498547,0.058522222768487904,176.09016506353504,30
1,LSTM,extended,0.006617476896383664,0.007963161256843466,29.604636563331315,30
2,LSTM,extended,0.010447773343023527,0.01284699132168571,25.511739962045027,30
3,LSTM,extended,0.005799324779530051,0.006644654557074038,45.4105368676958,30
4,LSTM,extended,0.8672037348281215,0.8689439561741454,2462.761670856372,30
5,LSTM,extended,0.008334900950591386,0.01834616780412895,22.93931970121302,30
6,LSTM,extended,0.012543530978834984,0.015110109690974333,58.05542976341492,30
7,LSTM,extended,0.02728482019998375,0.06412685083141084,24.504351328250763,30
8,LSTM,extended,0.012715906954534189,0.014687628481011138,62.54046209114763,30
9,LSTM,extended,0.0070616227886333,0.009543434138855106,31.79679649817379,30
10,LSTM,extended,0.010709247998766876,0.016192120461229007,23.508587146478124,30
11,LSTM,extended,0.027250281361067087,0.030309929659275713,58.403657758150395,30
12,LSTM,extended,0.02147773046862658,0.042866999180759674,22.025627918103893,30
13,LSTM,extended,0.009580231468655066,0.021039646649523167,23.84244523769089,30
14,LSTM,extended,0.01001382908753848,0.013855983373615042,24.149079217369867,30
15,LSTM,extended,0.009376980564120386,0.011891367651510953,24.906059122588967,30
16,LSTM,extended,0.045088697880159796,0.06366405600972479,160.41182561697605,30
17,LSTM,extended,0.011226207199391118,0.012444346619909627,49.5052905389931,30
18,LSTM,extended,0.013746873739216662,0.017777317171644928,75.28711734014288,30
19,LSTM,extended,0.005302897769416259,0.006816583841697351,29.256406521091073,30
20,LSTM,extended,0.37350329933026244,0.3966270824742692,2259.5678308656306,30
21,LSTM,extended,0.008712201309163885,0.017017160907488765,74.08346118738334,30
22,LSTM,extended,0.0389736991191975,0.04800836908356484,235.7803617429468,30
23,LSTM,extended,0.007155562510668152,0.00881065679512767,39.22603214905954,30
24,LSTM,extended,0.02452783036403974,0.028466519910744354,129.71355565560876,30
25,LSTM,extended,0.019618810660685486,0.0259465492395239,76.31811090698058,30
26,LSTM,extended,0.006510671166158605,0.009225051528397967,22.674840176633058,30
