fold,model_name,feature_set,MAE,RMSE,MAPE,n_test
1,MLP,base,0.09535578669757896,0.10219802327370642,204.1035955221032,30
2,MLP,base,0.09891436600841312,0.10824091679729232,157.88775993809094,30
3,MLP,base,0.04119156720627588,0.04293032885696232,109.38840741532378,30
4,MLP,base,0.05251206339421736,0.05756786148789339,114.40023307340073,30
5,MLP,base,0.07643290347974507,0.10207129955267348,90.1289273043973,30
6,MLP,base,0.024787339893335297,0.026596305303933206,79.88920439601984,30
7,MLP,base,0.03899234673999473,0.05636476905833477,177.64189880227545,30
8,MLP,base,0.05055190742669982,0.06723427317802819,143.97110452775706,30
9,MLP,base,0.013627388975402105,0.016641981885422524,38.47664812546797,30
10,MLP,base,0.009452538699701576,0.01448740638477322,44.38880988349592,30
11,MLP,base,0.1048646341300689,0.12601946275248097,374.0643466188318,30
12,MLP,base,0.00570671273084411,0.007362136216293185,28.85460308039937,30
13,MLP,base,0.0230535331853654,0.033958177124443864,44.660772420809344,30
14,MLP,base,0.07371215355705847,0.09095354372412513,324.60596192416835,30
15,MLP,base,0.04032073166372898,0.050216737450865724,82.7838078207485,30
16,MLP,base,0.03891686255261776,0.0430063378342705,107.66222674400892,30
17,MLP,base,0.040691588869641374,0.05417405324081151,39.42559181718395,30
18,MLP,base,0.22861362065476434,0.24071919567839548,574.2111573924391,30
19,MLP,base,0.012744306159398394,0.015389356873561605,44.51995240278397,30
20,MLP,base,0.010884199009918393,0.015263794677474725,50.52433570200857,30
21,MLP,base,0.24656231044859753,0.2572779570879706,739.2543978957842,30
22,MLP,base,0.02324726114413096,0.03747400797647283,99.12620636632411,30
23,MLP,base,0.09144067970387816,0.12626866571376927,210.26077791826378,30
24,MLP,base,0.018892543414748674,0.026823662878259304,84.77633968503899,30
25,MLP,base,0.013921512972064547,0.01809330360356498,55.88629146652886,30
26,MLP,base,0.04179378925904848,0.053376084654700416,59.548498865840514,30
27,MLP,base,0.012782612862818834,0.014829079878078714,77.01331460001964,30
28,MLP,base,0.015053885011737973,0.019647704553483046,89.74520697053863,30
29,MLP,base,0.02376135919375772,0.03250003756223003,54.00159673200498,30
30,MLP,base,0.041196906271217984,0.04612497605360765,116.26914736667966,30
31,MLP,base,0.03184469903332483,0.03758298992216088,76.81047129389657,30
32,MLP,base,0.019718880578179818,0.026659952898139896,52.94606212993811,30
33,MLP,base,0.02534268865999397,0.027789660113469564,86.12273050398596,30
34,MLP,base,0.012665014774703708,0.016890153566501937,44.32875182061621,30
35,MLP,base,0.016373848523562995,0.022318217245008206,31.144545156615482,30
36,MLP,base,0.009260585376725009,0.012849012190532073,37.935350018419115,30
37,MLP,base,0.010180885799287042,0.01181989011633378,80.58722044098728,30
38,MLP,base,0.10231523991038394,0.1299759406918276,452.00641359848044,30
39,MLP,base,0.011371448844339252,0.013537166922015467,60.38709783885652,30
40,MLP,base,0.005472396896418693,0.007353557071970102,39.52527943841307,30
41,MLP,base,0.08684871534444663,0.09907860429413644,429.9203843048252,30
42,MLP,base,0.01822118192768667,0.021261992014877367,49.03501298317286,30
