model_name,feature_set,mean_MAE,std_MAE,mean_RMSE,std_RMSE,mean_MAPE,std_MAPE,n_folds
LSTM,base,0.016766047799303803,0.02165754087899153,0.02172753717116318,0.024716123517642793,69.73256627014345,97.6504838722917,20
LSTM,extended,0.04469720484889146,0.060571725913197594,0.05636067842624418,0.08924185258406583,214.15434808466813,350.60116420402477,20
MLP,base,0.05109893747923665,0.048401720795392414,0.06435073730793918,0.055822761582876156,214.10147518916042,245.40227062743614,20
MLP,extended,0.028779646978985406,0.018860975056745666,0.038092874537467715,0.024880483086249676,122.42403018561303,81.55494316146766,20
