model_name,feature_set,mean_MAE,std_MAE,mean_RMSE,std_RMSE,mean_MAPE,std_MAPE,n_folds
LSTM,base,0.021258009739793055,0.05749430203988183,0.025858038813288485,0.0613928155091814,57.03505637847413,98.16981060344115,19
LSTM,extended,0.011376335494916135,0.009952741619132899,0.015589746691906334,0.012817940875774689,42.9219432605857,22.20694451508708,19
MLP,base,0.03854621498594223,0.05167985808868582,0.04609738851890904,0.05382371021039421,140.63834313971446,147.79793868944438,19
MLP,extended,0.02568311639596728,0.018696169862655997,0.03153570346538783,0.02108121784900217,106.9406332451869,113.99126214806257,19
