fold,model_name,feature_set,MAE,RMSE,MAPE,n_test
1,LSTM,extended,0.00848584429527279,0.018269671698440418,23.270163392019683,30
2,LSTM,extended,0.007814730273380841,0.011619153084777354,29.272278584960393,30
3,LSTM,extended,0.026456801742407266,0.06225293743949527,23.209647329628396,30
4,LSTM,extended,0.009133061411642334,0.012497256340277695,44.43829265009589,30
5,LSTM,extended,0.015342912624952494,0.01670833324836506,80.06159154307788,30
6,LSTM,extended,0.009898825606584588,0.015516477456113934,21.996854397277872,30
7,LSTM,extended,0.02205456363342897,0.025855871964150068,46.31340789716883,30
8,LSTM,extended,0.013910847738324008,0.01878793353349472,22.368207611242614,30
9,LSTM,extended,0.008659930877364387,0.022442707525579548,17.446899349986996,30
10,LSTM,extended,0.007983335573690185,0.012624815609303895,19.277521886247857,30
11,LSTM,extended,0.010035920327720578,0.012895218569056913,25.111917163298685,30
12,LSTM,extended,0.01229274056329596,0.019274876656391073,25.866928207905783,30
13,LSTM,extended,0.005446871340945414,0.007399979466337393,20.178695341543747,30
14,LSTM,extended,0.010399349207680897,0.011343637277387202,83.15340782023208,30
15,LSTM,extended,0.007314085006761826,0.010731204297910524,29.489119594221314,30
16,LSTM,extended,0.010726917394334587,0.011931493666642524,73.45811733283712,30
17,LSTM,extended,0.01011819876499968,0.01719411188414063,93.01676937751421,30
18,LSTM,extended,0.0067702735639407815,0.00831389715099459,45.8652601998599,30
19,LSTM,extended,0.00852163973525299,0.012544141339503491,29.542122453844193,30
20,LSTM,extended,0.008677218217217102,0.010098813366159195,50.984170771005836,30
21,LSTM,extended,0.007486853872840401,0.009959410440850204,28.01913783383212,30
22,LSTM,extended,0.006963319742677814,0.009920542299520661,23.106255714343856,30
