model_name,feature_set,mean_MAE,std_MAE,mean_RMSE,std_RMSE,mean_MAPE,std_MAPE,n_folds
LSTM,extended,0.010658829159759813,0.005013944119148609,0.01628102201431329,0.011283770457452892,38.88394392964296,23.194407916555836,22
