fold,model_name,feature_set,MAE,RMSE,MAPE,n_test
1,LSTM,base,0.00843638753279265,0.017992602374162416,26.44760994777063,30
2,LSTM,base,0.008497491076767531,0.01173469675658679,36.31821378766132,30
3,LSTM,base,0.031684381750507924,0.06551849457565576,29.035495224392626,30
4,LSTM,base,0.007592286322233786,0.011675481665759577,34.54566242996053,30
5,LSTM,base,0.006839623879940601,0.009774736602402865,27.468556624606556,30
6,LSTM,base,0.010223485169180742,0.01467192418564965,24.440277107946308,30
7,LSTM,base,0.014382809759439058,0.02333003189469374,23.450633551158425,30
8,LSTM,base,0.03498679886494074,0.04719540778898011,61.206097739227886,30
9,LSTM,base,0.010397467719983329,0.02219644025789159,25.238841010688972,30
10,LSTM,base,0.00738048589724507,0.012500203641528805,17.765425536389827,30
11,LSTM,base,0.010376467077600078,0.012710003033693674,28.76994408120801,30
12,LSTM,base,0.011987753525417108,0.01781776749637372,30.102648493061118,30
13,LSTM,base,0.005911262783585954,0.00749472337004066,23.469627014106255,30
14,LSTM,base,0.010244859075859754,0.01151267806568694,84.980816281824,30
15,LSTM,base,0.008633902705638404,0.01186004557426224,36.93164335437337,30
16,LSTM,base,0.005326099439754776,0.006557508589473069,36.586126822661505,30
17,LSTM,base,0.009360624672453632,0.01737236479789051,79.35375062755726,30
18,LSTM,base,0.0052082046637157205,0.006247290226404585,32.01321305541486,30
19,LSTM,base,0.008297563006077074,0.012315647521155089,26.95348860106048,30
20,LSTM,base,0.0038614603412199917,0.004843471003722345,22.56639892767805,30
21,LSTM,base,0.008437598014927057,0.011405207364040978,27.653078703246788,30
22,LSTM,base,0.007400394566569561,0.009797478560051108,27.3300178323726,30
1,LSTM,extended,0.008512816949046605,0.01842066332624779,23.22980683379667,30
2,LSTM,extended,0.00803256992550853,0.011468974672089405,31.532059985846555,30
3,LSTM,extended,0.040575657778646274,0.07338587942280599,39.216901416434595,30
4,LSTM,extended,0.010459098535212683,0.012940274857058334,52.57814993834206,30
5,LSTM,extended,0.011829544634383713,0.013171577264699044,60.39518404164501,30
6,LSTM,extended,0.009799707708205109,0.014659201343078925,23.218640709041164,30
7,LSTM,extended,0.011230254601462507,0.018525024755180138,19.429829028525837,30
8,LSTM,extended,0.012210442389909712,0.01764872458880304,19.425098963090477,30
9,LSTM,extended,0.010758534267618667,0.021931142703920284,26.814556372258675,30
10,LSTM,extended,0.007800740534967037,0.012865983806648653,18.10993318542689,30
11,LSTM,extended,0.010874976361291911,0.014281059775983781,26.215305662670662,30
12,LSTM,extended,0.011871239770158883,0.01866285325918815,25.45070940168038,30
13,LSTM,extended,0.005819427445353278,0.007348685203245872,22.505445664430674,30
14,LSTM,extended,0.05417387565521181,0.06867046005136412,339.6222118076479,30
15,LSTM,extended,0.007380391283273071,0.010997585153242395,28.97091573757105,30
16,LSTM,extended,0.008869557625582235,0.010044937845229434,61.23071426789208,30
17,LSTM,extended,0.008673115061640653,0.017087939204729043,70.12553351018983,30
18,LSTM,extended,0.006260839542945303,0.00764766408334656,40.21217872779565,30
19,LSTM,extended,0.007785227649494142,0.01128845207931552,26.870876437837943,30
20,LSTM,extended,0.008354104380334614,0.009705959491352934,50.5202394657989,30
21,LSTM,extended,0.06623050765793671,0.07953228550702138,270.7987489080878,30
22,LSTM,extended,0.008784461864568445,0.011590798459703332,30.783403359394185,30
