model_name,feature_set,mean_MAE,std_MAE,mean_RMSE,std_RMSE,mean_MAPE,std_MAPE,n_folds
LSTM,base,0.021254588006278042,0.057495329795096514,0.02585021908552291,0.06139522861946473,57.062959494104916,98.1656375100439,19
LSTM,extended,0.011409452566513245,0.00994397921225929,0.015617534228985416,0.012800469537239637,43.21858230126943,22.573342734450613,19
MLP,base,0.03876751004349542,0.054835951645864085,0.046256810825779045,0.05698005643398469,139.47712884395364,156.5763513475004,19
MLP,extended,0.026730092012936815,0.021763867563557873,0.032653173088406706,0.024508276710517113,110.96366246802422,126.13967962602548,19
