model_name,feature_set,MAE,RMSE,MAPE,n_test,final_train_start_date,final_train_end_date,final_test_start_date,final_test_end_date
LSTM,extended,0.0049746734701576105,0.005938648194484056,49.01744572547735,30,2024-08-23,2025-08-24,2025-08-25,2025-09-23
