fold,model_name,feature_set,MAE,RMSE,MAPE,n_test
1,MLP,base,0.01904495618204692,0.02416296264159349,62.18613433034259,30
2,MLP,base,0.01375871897314616,0.0205100783254522,40.735164501551445,30
3,MLP,base,0.02901940297344373,0.03307218827084635,96.67455692002402,30
4,MLP,base,0.02051612797332088,0.029775742281217682,63.73597200678457,30
5,MLP,base,0.05531114322145411,0.07582986853552544,302.0956200805628,30
6,MLP,base,0.05017198195286663,0.061912732714511094,228.37872946691405,30
7,MLP,base,0.005370809739812921,0.006732163442407502,45.132635181550164,30
8,MLP,base,0.02827691777941789,0.043088492985711914,148.60842772461606,30
9,MLP,base,0.00739571760943917,0.008876349972784008,39.847932133163624,30
10,MLP,base,0.016104530751113587,0.019097933151960463,64.09894536062066,30
11,MLP,base,0.02254357866928774,0.029634534292615786,85.96791686193373,30
12,MLP,base,0.012670084820235444,0.015849412716168028,67.33091158517819,30
13,MLP,base,0.01186157652171473,0.01534726382814808,41.550943381662734,30
14,MLP,base,0.011483509044209616,0.01395041547281808,63.065210371781355,30
15,MLP,base,0.016034149081439585,0.019924262529818243,101.78635678308963,30
1,LSTM,base,0.008920953615337996,0.013298474669688124,22.805709337416832,30
2,LSTM,base,0.012273557022985857,0.01947303665641847,29.810295555947004,30
3,LSTM,base,0.00575229910086597,0.007210406505380129,19.965856998684206,30
4,LSTM,base,0.014586111805562012,0.02046906512148825,60.60636441058015,30
5,LSTM,base,0.008039020964053399,0.009544715826414365,40.45554903801782,30
6,LSTM,base,0.006564512200176117,0.00938950703774439,32.42879768296213,30
7,LSTM,base,0.006109149360873525,0.006926416756721738,88.18815001784387,30
8,LSTM,base,0.008706096847240132,0.014613550930932253,40.86666397043224,30
9,LSTM,base,0.00521346443828249,0.006440768415071731,29.97525688111095,30
10,LSTM,base,0.006987266406986438,0.011019732416531333,21.987997765391118,30
11,LSTM,base,0.008674024909874154,0.017822204128383003,20.756880243760826,30
12,LSTM,base,0.004863643669628522,0.00661046755924528,27.33966808266407,30
13,LSTM,base,0.009774858529863746,0.014910592083401423,32.28302284403091,30
14,LSTM,base,0.006244852343463049,0.008049189480333604,35.31342061358069,30
15,LSTM,base,0.0038710480538167676,0.004952955968347905,25.018274412887237,30
1,MLP,extended,0.03495069912046187,0.04169937503621912,114.85295509053202,30
2,MLP,extended,0.013834779686518545,0.020635876930491553,35.33675485113013,30
3,MLP,extended,0.01226311886523501,0.01493932090919924,42.08819414466799,30
4,MLP,extended,0.015624297196010443,0.022924536084802945,48.058259128909604,30
5,MLP,extended,0.011254666105535037,0.015631300525274415,43.81789421169292,30
6,MLP,extended,0.006879261643381378,0.009788877131872474,29.223651453687825,30
7,MLP,extended,0.007834298677439755,0.010649261400981594,62.84262690393593,30
8,MLP,extended,0.03959776472953343,0.04694742994358553,246.9774332814853,30
9,MLP,extended,0.013814877368920609,0.015345049969519863,67.56993399523358,30
10,MLP,extended,0.015609434931653603,0.017147462452169734,54.91066185978445,30
11,MLP,extended,0.01186069963753,0.019092937355511024,34.94822601672635,30
12,MLP,extended,0.012131008406058871,0.0141826504726602,64.12491611429635,30
13,MLP,extended,0.021473432665515817,0.025771584882752427,93.27725600877241,30
14,MLP,extended,0.018813304640632432,0.02130062264545062,103.46916200994013,30
15,MLP,extended,0.01269738343937283,0.015354480440936688,81.62330972378385,30
1,LSTM,extended,0.010716093684599763,0.01532963616582385,24.563863576996685,30
2,LSTM,extended,0.012618447246940273,0.020911600499513905,31.13118068361842,30
3,LSTM,extended,0.005229947396424941,0.00700837184592878,16.873803312420396,30
4,LSTM,extended,0.016982184619004616,0.021821556504359643,75.62218926804309,30
5,LSTM,extended,0.007794476297506924,0.009185844258765964,40.17885205768816,30
6,LSTM,extended,0.008099496699236697,0.010963346453319553,39.9863135896059,30
7,LSTM,extended,0.006640560967782489,0.007589868771860665,86.06052602113262,30
8,LSTM,extended,0.008841838438638455,0.014471006855656825,42.310511509866096,30
9,LSTM,extended,0.005475097898190073,0.006379520001809299,31.783997461011598,30
10,LSTM,extended,0.012172620663580217,0.014971955906711007,44.42214206873603,30
11,LSTM,extended,0.0163010065266793,0.020163176687865318,60.05965676669803,30
12,LSTM,extended,0.0056627232948464135,0.007322417317393056,30.18839763927701,30
13,LSTM,extended,0.00994595752313744,0.015217808330384245,31.97455517109413,30
14,LSTM,extended,0.006687305900652102,0.01195014347929685,35.97040624861556,30
15,LSTM,extended,0.004221638465220975,0.0052533449217080945,30.312522849143576,30
