model_name,feature_set,mean_MAE,std_MAE,mean_RMSE,std_RMSE,mean_MAPE,std_MAPE,n_folds
LSTM,extended,0.010252350639654998,0.0047829654585342975,0.01581052867677226,0.011390375017447378,36.07091034653602,17.147627476754536,22
