fold,model_name,feature_set,MAE,RMSE,MAPE,n_test
1,LSTM,extended,0.008502951073871704,0.018403686281055296,22.787886377911533,30
2,LSTM,extended,0.007907993828968686,0.01193802893256146,29.60738379508786,30
3,LSTM,extended,0.026991594296367223,0.06272558104202154,24.437845105042584,30
4,LSTM,extended,0.009412134091740111,0.012344705994667986,45.28915232766632,30
5,LSTM,extended,0.01054015062537229,0.012259460294161926,54.72252790188221,30
6,LSTM,extended,0.011143463418345366,0.01624174854053704,25.874507834659966,30
7,LSTM,extended,0.019137033017913096,0.022598493472828492,40.33183334049035,30
8,LSTM,extended,0.011744498745978335,0.016355601691342047,18.66441776423852,30
9,LSTM,extended,0.008842976009694954,0.023459408655794635,16.2064706153692,30
10,LSTM,extended,0.008097642718157341,0.012705234712500525,19.65032051943512,30
11,LSTM,extended,0.01030538500549626,0.013477599794172356,25.677329381916508,30
12,LSTM,extended,0.01496494039514582,0.01951734100083318,43.12462918864524,30
13,LSTM,extended,0.00533343084259846,0.007413010526125731,19.76510314761709,30
14,LSTM,extended,0.009366005830820152,0.010240277332537464,75.49982607294538,30
15,LSTM,extended,0.007388859811899876,0.011282619950051085,27.793864825675335,30
16,LSTM,extended,0.007869665484069355,0.00899510906350653,53.44014917173763,30
17,LSTM,extended,0.008576083004371397,0.017058699427819877,70.5743438340138,30
18,LSTM,extended,0.005892838743473804,0.007273417765740403,38.12970080631007,30
19,LSTM,extended,0.008190064632129587,0.011906971562639136,27.731836025900574,30
20,LSTM,extended,0.01022431662908633,0.011392287245775679,59.28423504494923,30
21,LSTM,extended,0.006994380637768836,0.009464043534123319,27.440598653504928,30
22,LSTM,extended,0.008125305229140975,0.010778304068194036,27.52606588879296,30
