model_name,feature_set,mean_MAE,std_MAE,mean_RMSE,std_RMSE,mean_MAPE,std_MAPE,n_folds
LSTM,base,0.008700778221837856,0.003932581093840836,0.011811757274958378,0.00570527507075692,40.42997465625199,26.179602960617032,52
LSTM,extended,0.04653273726403217,0.13516920332511642,0.05283446914437762,0.1417084073554238,214.6671539007046,655.4937642891163,52
MLP,base,0.036669385421111984,0.025544084638283095,0.047155580377250095,0.031206435380938185,157.43819470768312,108.26844570009379,52
MLP,extended,0.042616688361417195,0.048852729421487856,0.053377172326807935,0.05810774199176642,165.89939791751326,150.45142889576644,52
