fold,model_name,feature_set,MAE,RMSE,MAPE,n_test
1,MLP,base,0.093250461893999,0.10441416124155542,285.0036965159943,30
2,MLP,base,0.056877741978408475,0.07003906734151173,122.27735481610529,30
3,MLP,base,0.053618134933464706,0.06848835110920821,76.57017193463787,30
4,MLP,base,0.10691333961824093,0.12472432059371472,342.38938455160354,30
5,MLP,base,0.019984359574068366,0.028245192461328394,52.89853786483305,30
6,MLP,base,0.025575966632208964,0.03412199285616279,79.2291741275036,30
7,MLP,base,0.021712707391818804,0.02588843119879457,60.325884274362,30
8,MLP,base,0.029519171180674715,0.036415344121282466,131.19720118707164,30
9,MLP,base,0.024087469088486756,0.032033680357419006,103.733194625613,30
10,MLP,base,0.2027799493831997,0.2345007877346034,1064.2653122998602,30
11,MLP,base,0.07131335796680412,0.09542413897890822,379.1012317191095,30
12,MLP,base,0.011570518725797027,0.020895400456867785,64.09777100806413,30
13,MLP,base,0.030185492498031118,0.038217656300406425,194.68757604487328,30
14,MLP,base,0.12383136371332791,0.15782189756473206,609.384305490971,30
15,MLP,base,0.05208593902450289,0.06067009347262009,261.06262293602475,30
16,MLP,base,0.03413966511889816,0.06468724969469537,115.75558521526068,30
17,MLP,base,0.023434091779574565,0.03579976874210941,90.24122924120127,30
18,MLP,base,0.013951561909694344,0.01628319022699757,69.1394866666035,30
19,MLP,base,0.016964930078201285,0.026821440250814017,90.38801863619899,30
20,MLP,base,0.013330742190138226,0.01655995475464849,101.72281302641836,30
1,LSTM,base,0.010450827989794333,0.015303852234961475,23.192138510657525,30
2,LSTM,base,0.013807335197410862,0.02190213062168536,22.594029008507967,30
3,LSTM,base,0.027833654548705667,0.049320069974253325,27.362577232100932,30
4,LSTM,base,0.01389007900828216,0.01499166894000793,51.404854350543715,30
5,LSTM,base,0.009444079999800101,0.01400699233545763,24.781225981147305,30
6,LSTM,base,0.008952354273337716,0.011229459540183714,24.2279417941221,30
7,LSTM,base,0.011639099954390749,0.020142489770854782,27.494216223139993,30
8,LSTM,base,0.05105241141887474,0.05310010307139885,221.25207215205398,30
9,LSTM,base,0.01646218753655215,0.022159920854270404,73.00075011331562,30
10,LSTM,base,0.00545079070560654,0.007245344308015341,30.15302858555058,30
11,LSTM,base,0.0036784638770097373,0.005185799053230647,24.95918305457739,30
12,LSTM,base,0.008283368515184717,0.017204384527420236,70.17472983721717,30
13,LSTM,base,0.005503941869249371,0.007226470146356297,29.718441446512372,30
14,LSTM,base,0.0063309127070327,0.008991412777677121,30.503232591855195,30
15,LSTM,base,0.005223507950295623,0.007260484608179567,26.941666335222763,30
16,LSTM,base,0.010047998708988818,0.018339684119567486,27.280533911450068,30
17,LSTM,base,0.011258884181194865,0.012496543090997798,51.08647622571303,30
18,LSTM,base,0.03200787765897071,0.0334404340762639,187.30664673285966,30
19,LSTM,base,0.004724939520352173,0.005670644594243349,30.85461274929183,30
20,LSTM,base,0.005076709240478281,0.006004005393029521,37.20139840423757,30
1,MLP,extended,0.02991694970855584,0.033629284299880734,82.55663986949168,30
2,MLP,extended,0.03492339804241374,0.050998836635995776,68.4447156135051,30
3,MLP,extended,0.032884112329241814,0.04081367622691582,47.04078641989656,30
4,MLP,extended,0.010937648126835587,0.016307558830720784,36.09547927000569,30
5,MLP,extended,0.08626359024147921,0.111733660361049,265.0517339449756,30
6,MLP,extended,0.021501788772841597,0.03081809252914643,67.7179235062167,30
7,MLP,extended,0.022057994516164813,0.029765776187970817,66.02532434686313,30
8,MLP,extended,0.013058884818400073,0.019692773370197807,54.94953755349502,30
9,MLP,extended,0.04712608467068779,0.07306353575963509,288.17410487532953,30
10,MLP,extended,0.02690035305447443,0.03425376856519363,150.3105505831922,30
11,MLP,extended,0.014632982402492554,0.015945901709718175,80.42411611947904,30
12,MLP,extended,0.015161878223198578,0.022280057504277945,165.38277049078644,30
13,MLP,extended,0.007540079360827711,0.012324774343208585,44.52316403933364,30
14,MLP,extended,0.025119995350815404,0.03345006462697413,143.2298760158159,30
15,MLP,extended,0.017395398174521664,0.01841599293099125,77.99301565948019,30
16,MLP,extended,0.014430132409779996,0.020417954735306977,41.58930146547006,30
17,MLP,extended,0.05068202430079554,0.06601633477771165,199.97888798418114,30
18,MLP,extended,0.051428396976590955,0.06273925185860178,256.58538163527226,30
19,MLP,extended,0.03685715014346909,0.04953568895800027,203.7252649978574,30
20,MLP,extended,0.018606596628530415,0.023351158063487188,124.86733170898891,30
1,LSTM,extended,0.011512313234008554,0.01672624510843202,25.186120124337968,30
2,LSTM,extended,0.12404837684847415,0.1278773932201764,258.07599140079355,30
3,LSTM,extended,0.029465963866773474,0.049080977130122695,31.317898582626686,30
4,LSTM,extended,0.023253963697248258,0.023708859631113435,82.21383671037106,30
5,LSTM,extended,0.00952841644925293,0.013283248985961834,26.759343836198056,30
6,LSTM,extended,0.00904847667276613,0.011810376936266496,23.459834679316288,30
7,LSTM,extended,0.008970367332653455,0.015165729549153253,22.75870048239594,30
8,LSTM,extended,0.01772755173273559,0.019397852942112347,80.26867023979005,30
9,LSTM,extended,0.0170643619739034,0.02269572864494041,77.05988308436024,30
10,LSTM,extended,0.005344023328555269,0.006781522834243526,30.03874377674851,30
11,LSTM,extended,0.018430733406198684,0.019596637797002017,118.36083791064655,30
12,LSTM,extended,0.008133045405712884,0.016866083430564862,68.68045324510965,30
13,LSTM,extended,0.005487843706803738,0.007306253719450393,31.539247865174534,30
14,LSTM,extended,0.00588781073726024,0.008380028943671444,27.586574119103723,30
15,LSTM,extended,0.011446777454492844,0.013127738183996252,59.839311422565935,30
16,LSTM,extended,0.01594214579702776,0.021885435822749672,60.93328191679455,30
17,LSTM,extended,0.010907150457709338,0.01216646600768458,49.423600335662705,30
18,LSTM,extended,0.043682798854880946,0.044743645833663644,248.5434389965471,30
19,LSTM,extended,0.004443737288553189,0.005491942330134297,29.105695845011148,30
20,LSTM,extended,0.005168785321024527,0.006165065768380912,37.327889198021595,30
