fold,model_name,feature_set,MAE,RMSE,MAPE,n_test
1,MLP,base,0.015826121693078756,0.019537222175217518,52.548559762028226,30
2,MLP,base,0.013442338790846166,0.017946858342762998,40.83478386019594,30
3,MLP,base,0.09876085748435479,0.11862636811926638,311.5220310216559,30
4,MLP,base,0.01991245899784285,0.028905575164183933,61.001128191004284,30
5,MLP,base,0.05048776376334867,0.07031407521176192,270.4656113998387,30
6,MLP,base,0.06918474738933336,0.08408305405748054,323.07105854439794,30
7,MLP,base,0.005980424076541461,0.006829051190362788,55.898097023803864,30
8,MLP,base,0.029315998424766714,0.03861354363425182,168.78227786841055,30
9,MLP,base,0.009126628408845457,0.010579639893889123,48.04122914665791,30
10,MLP,base,0.014904336310082448,0.01832677606021701,59.6815770722676,30
11,MLP,base,0.02111612330146441,0.026715888137411426,78.51243653812332,30
12,MLP,base,0.008311495368305185,0.010800189268421365,46.30075231233225,30
13,MLP,base,0.012019679169528253,0.014564588208199485,45.97827044125518,30
14,MLP,base,0.011047654709249045,0.013647220328685868,57.52355216615478,30
15,MLP,base,0.020466680658773783,0.025769404439073145,131.4498775949043,30
1,LSTM,base,0.008898993749762819,0.013198862791615987,22.939789566603398,30
2,LSTM,base,0.012179509047783239,0.01931968437424132,29.71837566640241,30
3,LSTM,base,0.00574146179439241,0.00720683569988243,19.89938481833608,30
4,LSTM,base,0.014107966526967277,0.020161140972847325,57.78635480909736,30
5,LSTM,base,0.00795401467247098,0.009525372570250061,39.727910165710995,30
6,LSTM,base,0.006609492827308145,0.009431992908252241,32.74035509318022,30
7,LSTM,base,0.005686517710658741,0.006460541260544221,81.48726243675726,30
8,LSTM,base,0.008773057686223041,0.014602631558500691,41.4583646553003,30
9,LSTM,base,0.0052193862785497895,0.006440723826347497,30.066190074153727,30
10,LSTM,base,0.006933100373671754,0.011148577686090004,20.87879287417031,30
11,LSTM,base,0.00875839051804113,0.017888818330950483,20.9619231620999,30
12,LSTM,base,0.004901728362082187,0.006650651728519231,27.24523896791979,30
13,LSTM,base,0.009739539343863386,0.014884093575254897,32.18466565809174,30
14,LSTM,base,0.005617337604617005,0.00748593621165841,31.71509967260466,30
15,LSTM,base,0.00381997764156193,0.004961047941006834,24.676751791387293,30
1,MLP,extended,0.032809342478979826,0.036481781802844816,101.74668542953663,30
2,MLP,extended,0.015404390167338721,0.023629700820724645,38.32196490081593,30
3,MLP,extended,0.023898082779245742,0.029655855461613683,71.8282331533699,30
4,MLP,extended,0.017037180698078195,0.026319400328099925,47.93248574225671,30
5,MLP,extended,0.011914246530980851,0.015270601645110462,49.066246437946184,30
6,MLP,extended,0.010178664961394567,0.013282517595734308,46.806310406546984,30
7,MLP,extended,0.006721805037699826,0.00808120026214081,62.45190805144715,30
8,MLP,extended,0.030804822634301305,0.04068955931298749,211.76737354817146,30
9,MLP,extended,0.010521856132113186,0.013118971251954893,46.934472063477244,30
10,MLP,extended,0.024767200423850184,0.03349525868932132,79.51578095624491,30
11,MLP,extended,0.015027297743766104,0.021941109668514844,45.78433090344061,30
12,MLP,extended,0.014259865667222755,0.019622109145988446,80.45016122161945,30
13,MLP,extended,0.017892904265478807,0.02131500839577372,74.62435275585348,30
14,MLP,extended,0.022829985956826837,0.02679563586287238,125.9045031929346,30
15,MLP,extended,0.01755190966366119,0.020875103770793255,109.97967888261996,30
1,LSTM,extended,0.0106276828230034,0.015169712429682201,24.637368211325523,30
2,LSTM,extended,0.012679579541984117,0.02107226421887403,31.258992741443503,30
3,LSTM,extended,0.005225735954082466,0.0069362434410405365,17.017283717349187,30
4,LSTM,extended,0.017017780109270565,0.021872822095265892,75.76786669313509,30
5,LSTM,extended,0.007648040289680551,0.009086467509219804,39.18083328330573,30
6,LSTM,extended,0.007768866957468223,0.010669515173311078,38.59097352610146,30
7,LSTM,extended,0.006738804630936404,0.007729340842965652,87.77674341722064,30
8,LSTM,extended,0.008890039544597434,0.014730622530845434,42.465320557375094,30
9,LSTM,extended,0.005512048952356558,0.006472169868123468,32.34040884486075,30
10,LSTM,extended,0.012088856944818415,0.014891155100565434,43.862169957145305,30
11,LSTM,extended,0.014525123762620976,0.018909718454205474,52.78212053222325,30
12,LSTM,extended,0.005620109299239205,0.007267258725240793,30.233338634503802,30
13,LSTM,extended,0.009923279686810579,0.015201610277065413,31.889926516194667,30
14,LSTM,extended,0.005331215414583668,0.0075703925003343655,29.825393534291194,30
15,LSTM,extended,0.004249302965070483,0.00528774904934267,30.58977663805893,30
