fold,model_name,feature_set,MAE,RMSE,MAPE,n_test
1,MLP,base,0.2925617600926774,0.29454507339837926,522.3411418834459,30
2,MLP,base,0.3055047210567487,0.307006198644239,634.3261535728599,30
3,MLP,base,0.20159361135832773,0.20494830674577813,640.0505086537,30
4,MLP,base,0.38054227450224387,0.3819877060618663,989.903714779802,30
5,MLP,base,0.026840180283774894,0.04142213524178479,33.62610458472717,30
6,MLP,base,0.04087993927277527,0.04547703207299056,123.32955132784178,30
7,MLP,base,0.1256430667950495,0.12730089524267751,372.1664917330211,30
8,MLP,base,0.2290407040062673,0.23178722088333953,795.336415396828,30
9,MLP,base,0.2708128852254449,0.2747540945067155,850.9482846802294,30
10,MLP,base,0.1853976221151407,0.18645613500096983,625.3505413501869,30
11,MLP,base,0.4692290366307189,0.47235994442672447,1398.0183285668238,30
12,MLP,base,0.2245933305127318,0.23178037909759283,757.1018082931599,30
13,MLP,base,0.7741900418390515,0.774877416065324,2405.0233198108945,30
14,MLP,base,0.16432813211756053,0.17100907776292165,507.3993288010955,30
15,MLP,base,0.1793225365754581,0.20151642400046643,739.9796584246146,30
16,MLP,base,0.6803501838195891,0.6824696923417584,2624.3695294672602,30
17,MLP,base,0.44822856502622715,0.45161530868453303,1563.630610810388,30
18,MLP,base,0.28834706748287303,0.29847344724721975,713.9724770473804,30
19,MLP,base,0.07817678833530285,0.08027922092783307,256.68252458119684,30
20,MLP,base,0.570559737707251,0.5711602369242003,2342.347601818238,30
21,MLP,base,0.4532182614120187,0.4551792023345472,1788.1083914272026,30
22,MLP,base,0.22669318398639296,0.23657045709986674,1312.139014764719,30
23,MLP,base,0.12636488961176118,0.14407037535042147,822.218398350677,30
24,MLP,base,0.33199641404413405,0.3441184453339923,3669.874441367223,30
25,MLP,base,0.18038523573117746,0.19947812336150977,885.0691135141915,30
26,MLP,base,0.08079812722310235,0.08178778451660128,407.9572598417035,30
27,MLP,base,0.11127043463591008,0.11427975630486137,495.2482186408849,30
28,MLP,base,0.17707638204748555,0.18000085408500457,888.9384456406008,30
29,MLP,base,0.1310146078844881,0.1353607143019189,794.5868382482496,30
30,MLP,base,0.1544620410094845,0.1555186331220976,859.0001008319575,30
31,MLP,base,0.33434549718034284,0.3383770912621627,3196.9546128875095,30
32,MLP,base,0.1562899333933858,0.1668106156970181,1558.0391583801465,30
33,MLP,base,0.15136974218959715,0.15356420401836127,1268.5063965986108,30
34,MLP,base,0.23205847221049095,0.23518478330775025,1499.342153237856,30
35,MLP,base,0.2982797816573378,0.2990300920734016,1672.7446100580075,30
36,MLP,base,0.23592016943582747,0.2382575615847392,1195.2167373577672,30
37,MLP,base,0.03454629177600628,0.03838586658453577,200.110414540146,30
38,MLP,base,0.07865554243212171,0.08158712753853764,395.7140979446383,30
39,MLP,base,0.04498494971677477,0.048174215928294364,176.0153971633558,30
40,MLP,base,0.47268532366102284,0.47339113884455103,1785.7771814829314,30
41,MLP,base,0.20239135337456568,0.20351512638982383,1075.7784266911215,30
42,MLP,base,0.363263492148263,0.3662886443079463,2175.119287151388,30
43,MLP,base,0.2665493543049078,0.26840041277924154,1096.547950015873,30
44,MLP,base,0.5180713985252672,0.5196867324360468,2086.442623213962,30
45,MLP,base,0.5296519156473541,0.5300358804646387,2649.6620402164126,30
46,MLP,base,0.10779559631791855,0.11018194820803542,609.5605736252295,30
47,MLP,base,0.041013308044412625,0.04855783238384082,181.53855686475978,30
48,MLP,base,0.5917321429547789,0.592502224266882,2469.3349551951965,30
