model_name,feature_set,mean_MAE,std_MAE,mean_RMSE,std_RMSE,mean_MAPE,std_MAPE,n_folds
LSTM,base,0.02345944823722389,0.06733912312313253,0.02823321463306319,0.07188754662636794,61.590189668263186,118.42225505791802,19
LSTM,extended,0.025338758785938473,0.05451058531368767,0.031401237861735126,0.06237342774038162,78.3385152239847,114.01338921183529,19
MLP,base,0.034898632333533346,0.04643829255713804,0.04126920240496554,0.050497990447336015,121.09166850670796,130.05011062891978,19
MLP,extended,0.019933211973895505,0.01188444118313964,0.024973424330288697,0.013915244725390784,74.66741050509869,49.63194118910767,19
