model_name,feature_set,mean_MAE,std_MAE,mean_RMSE,std_RMSE,mean_MAPE,std_MAPE,n_folds
LSTM,base,0.010152365266311062,0.009781149320806128,0.01434529145183646,0.012287148016574044,36.23973736272178,16.348194225273577,19
LSTM,extended,0.010433890394708817,0.006503115955582143,0.014135852554403635,0.008191479635341331,39.95889596447522,19.241070739644027,19
MLP,base,0.03893546012136814,0.0551682448564333,0.0466122971509856,0.05891113501370453,141.2376212002846,174.6710997677411,19
MLP,extended,0.021849403552731066,0.012945158510442641,0.02804182310498656,0.01558411655014511,84.53807652264804,61.86320912359909,19
