fold,model_name,feature_set,MAE,RMSE,MAPE,n_test
1,LSTM,extended,0.007964707076820595,0.018057705458084775,21.508299498145625,30
2,LSTM,extended,0.007912706119914173,0.011479313651190393,30.304204921845347,30
3,LSTM,extended,0.03053450629913606,0.06356983444375686,28.450461699807107,30
4,LSTM,extended,0.010310916332877172,0.012949792251624037,51.69939297455299,30
5,LSTM,extended,0.006947430968565425,0.009330841792000322,30.019857652717253,30
6,LSTM,extended,0.011370409178939046,0.01577659495421795,27.816976943823658,30
7,LSTM,extended,0.011518096993509206,0.018423493137213462,21.01787215987237,30
8,LSTM,extended,0.014063320121371892,0.019440702846138417,24.242716349372717,30
9,LSTM,extended,0.008782201528603418,0.022117314724928144,17.46178922382923,30
10,LSTM,extended,0.007992889916939977,0.01413587660285888,17.47882963901511,30
11,LSTM,extended,0.009995830050493322,0.012838237683904685,25.213000038867772,30
12,LSTM,extended,0.01142646089724233,0.017558275739750204,25.59957065631227,30
13,LSTM,extended,0.005752464664163078,0.007321911706926913,22.026264970185615,30
14,LSTM,extended,0.009778680628669188,0.011267704807383302,74.62171394281616,30
15,LSTM,extended,0.007724796644138105,0.011353598858157994,29.59789351944079,30
16,LSTM,extended,0.006816447399652544,0.00783079564372635,46.943802357981504,30
17,LSTM,extended,0.007521287476876814,0.017380348244321008,50.998210126040675,30
18,LSTM,extended,0.006212191770604438,0.0073366984257629796,34.84014115725052,30
19,LSTM,extended,0.008288237896282346,0.01223681952076206,26.27787229002807,30
20,LSTM,extended,0.004450246851296847,0.005374688658144415,26.706900497013986,30
21,LSTM,extended,0.005921143694913039,0.007676490536328789,23.326190643553904,30
22,LSTM,extended,0.007807359791305031,0.010896437188377212,27.620594214782002,30
