fold,model_name,feature_set,MAE,RMSE,MAPE,n_test
1,MLP,base,0.19609096671953372,0.2132905862832302,411.1072589646161,30
2,MLP,base,0.07375778567246243,0.07917240881461224,119.13184944224832,30
3,MLP,base,0.02528231295608609,0.02678936894926021,67.69172629879893,30
4,MLP,base,0.045092620893728674,0.05480102468794874,104.63798058152311,30
5,MLP,base,0.06499172966390107,0.09479517256999138,15596459.240347689,30
6,MLP,base,0.46708991627400986,0.47315644120389755,1825.5464155883167,30
7,MLP,base,0.02868097438626507,0.044354663845229694,108.6025765341861,30
8,MLP,base,0.03273134837058695,0.0401902414777289,113.6246502875379,30
9,MLP,base,0.009709343809594657,0.01309248666055386,29.17152611677437,30
10,MLP,base,0.004420013371695814,0.005681891227786473,23.272413996988238,30
11,MLP,base,0.009355961382695354,0.011168478849676866,26.903827795460195,30
12,MLP,base,0.005282235518019401,0.006573084271754928,27.989423453173334,30
13,MLP,base,0.01901229198350939,0.029876986328424948,34.32481110282673,30
14,MLP,base,0.08448731744079722,0.10973997652799294,328.43781477186036,30
15,MLP,base,0.06270126600700549,0.09097473138940543,151.67718303076597,30
16,MLP,base,0.03398958780807806,0.038038333742201086,95.70273036475963,30
17,MLP,base,0.03394024392572799,0.04331904636136041,36.89095784140092,30
18,MLP,base,0.17946775345355456,0.19683570058874375,408.3120645353831,30
19,MLP,base,0.013474883990142916,0.01610088993426065,47.58212044163718,30
20,MLP,base,0.007889915600567734,0.011286875159352802,36.69726659330693,30
21,MLP,base,0.29090336399410144,0.2996850775594625,808.2207715307128,30
22,MLP,base,0.017503239073295877,0.028355322027609844,66.9695368064218,30
23,MLP,base,0.10904581909014383,0.1376577774399187,293.2423100482359,30
24,MLP,base,0.02476316958502569,0.032746430257758447,98.91945106222919,30
25,MLP,base,0.011616220173290332,0.01547286930363284,52.67305900043377,30
26,MLP,base,0.03533840798784744,0.04774759438522793,46.3165934188323,30
27,MLP,base,0.011456144356357967,0.014591707921072294,62.91930295591531,30
28,MLP,base,0.020270213190094723,0.023474271946198846,109.44872310532925,30
29,MLP,base,0.01675319165197155,0.022742994022970933,47.42713024411255,30
30,MLP,base,0.029825729947873855,0.03452814455711952,79.32760239774812,30
31,MLP,base,0.027382344373147696,0.030235097504155817,60.84845926493333,30
32,MLP,base,0.020650073976520505,0.026866504021674543,54.29496887691998,30
33,MLP,base,0.019919103552386165,0.022647708794525566,65.0170119263437,30
1,LSTM,base,0.016569155404357567,0.022735732968175295,32.71826479419933,30
2,LSTM,base,0.015726361126771175,0.023232760005688757,19.905223838668526,30
3,LSTM,base,0.006963156701971818,0.008193425324688745,19.58164887626722,30
4,LSTM,base,0.014534059025457843,0.025012166995358354,23.46863320682887,30
5,LSTM,base,0.034869062629779034,0.06015930066018841,51548368.7901986,30
6,LSTM,base,0.011256736312490622,0.01270860784792853,47.88970787028915,30
7,LSTM,base,0.012563181034162398,0.0137302458254095,55.48852055399463,30
8,LSTM,base,0.005763916220837493,0.007216628843866198,19.977644634585793,30
9,LSTM,base,0.009137628541123079,0.012685804458770685,28.260449640597795,30
10,LSTM,base,0.004870777907474987,0.00571960179478741,27.25001721807281,30
11,LSTM,base,0.007374036407518056,0.009772176052539867,18.407080538761246,30
12,LSTM,base,0.005136652120744338,0.006065896034787856,28.222807386352116,30
13,LSTM,base,0.016769687895991935,0.029270257414989752,29.4183728148376,30
14,LSTM,base,0.008629578847372497,0.013059870789765008,22.416079382385465,30
15,LSTM,base,0.01348452156460315,0.017905909711983387,23.938327147473224,30
16,LSTM,base,0.008990222171878264,0.013551543141735808,20.283677294214954,30
17,LSTM,base,0.03103743281276298,0.04477277414632717,29.489634096330498,30
18,LSTM,base,0.010771379208403981,0.016243054749082716,20.003798973989813,30
19,LSTM,base,0.010498288882183163,0.012063119842784166,40.80796890587525,30
20,LSTM,base,0.00925379650924066,0.010504994253180954,56.05818845341412,30
21,LSTM,base,0.011624860911884565,0.013225363752204787,30.691513343531735,30
22,LSTM,base,0.01006516564140847,0.019504837411510274,43.434328037746475,30
23,LSTM,base,0.013854537865523297,0.025869151355697593,21.635036822820645,30
24,LSTM,base,0.00934498510568057,0.014570238666086657,30.176249657269693,30
25,LSTM,base,0.0075884645144049774,0.009816018608468988,32.01939727146085,30
26,LSTM,base,0.022992174376613897,0.03783145178767344,26.18907931776971,30
27,LSTM,base,0.005604162444735194,0.006833635849719082,31.569691977108754,30
28,LSTM,base,0.005463798939981674,0.007082669729840406,28.580376955647612,30
29,LSTM,base,0.008465160063719697,0.011933891264929112,21.195609416570036,30
30,LSTM,base,0.007750569560328222,0.01070530703021625,17.20291880604363,30
31,LSTM,base,0.011305784183792598,0.01589913954352735,21.243217667869885,30
32,LSTM,base,0.01188355297187241,0.02349548628437712,24.022384465070868,30
33,LSTM,base,0.007170848723023787,0.012213597651248537,18.714740861217766,30
1,MLP,extended,0.02163636616343773,0.026363197523062907,41.68663542161289,30
2,MLP,extended,0.022958848026378965,0.030971367701523016,35.69951595176736,30
3,MLP,extended,0.018578734001208224,0.019538668152883167,47.33115519867949,30
4,MLP,extended,0.031329562009200826,0.03735413635486285,67.62612511409839,30
5,MLP,extended,0.060433740653364175,0.0897637564143869,15027099.367587134,30
6,MLP,extended,0.03787121986187996,0.041499732064893186,157.13109544067677,30
7,MLP,extended,0.02085312537545048,0.02418025476006956,85.86880842581475,30
8,MLP,extended,0.015766723776876195,0.01918493370716985,47.20308013111404,30
9,MLP,extended,0.03181911066113083,0.04435157874424585,126.75400940735378,30
10,MLP,extended,0.009532694137867252,0.01146930939070622,49.50108699389919,30
11,MLP,extended,0.06166823431302366,0.06795990555555095,193.71454404852614,30
12,MLP,extended,0.007352070381917385,0.00991375069114178,32.18692457873011,30
13,MLP,extended,0.04137299988601344,0.05165595166395742,87.43549690655604,30
14,MLP,extended,0.021244160986926643,0.02787387720807534,51.04792637056317,30
15,MLP,extended,0.02189387940095327,0.02747503360581908,41.44380875137485,30
16,MLP,extended,0.021158944524151856,0.02828110713279769,54.63971285996022,30
17,MLP,extended,0.08129094211553674,0.08936073628253406,91.38189874070031,30
18,MLP,extended,0.13533642648145428,0.15714914572940297,305.11246892019466,30
19,MLP,extended,0.011854052974697899,0.016067195016445518,35.582513582850936,30
20,MLP,extended,0.011767659910981465,0.01710152171075232,53.86231047797102,30
21,MLP,extended,0.011709202599497016,0.01599601284767053,28.145086525265306,30
22,MLP,extended,0.016308270098745255,0.027530134257150198,65.9589700619973,30
23,MLP,extended,0.02640423071436723,0.034332628145478036,55.08983792842771,30
24,MLP,extended,0.012800840244559072,0.016793089705839533,45.63758743080782,30
25,MLP,extended,0.011520437789454064,0.01538278940250498,48.66549466845835,30
26,MLP,extended,0.03477142155094131,0.045489053781108554,57.69914387656642,30
27,MLP,extended,0.007155847294792457,0.009195040334212931,32.45984818706242,30
28,MLP,extended,0.007092242253189861,0.010138730368389462,33.69414135593004,30
29,MLP,extended,0.014884408672921824,0.018651041058861513,40.485322327151266,30
30,MLP,extended,0.013169218451038899,0.016775818636719755,31.243730686433075,30
31,MLP,extended,0.18643662314575746,0.2051366373856861,389.7350139712208,30
32,MLP,extended,0.01169376713709821,0.02293935858500082,23.78081494823211,30
33,MLP,extended,0.012062966438880154,0.018905859748914025,33.08070603790203,30
1,LSTM,extended,0.026451113471781577,0.029069363983829144,60.59465244056842,30
2,LSTM,extended,0.02711056736890101,0.029172256171782478,43.9720332746744,30
3,LSTM,extended,0.0067692829586684265,0.007920033694515967,18.894516526289124,30
4,LSTM,extended,0.019329569100262897,0.024974545953945753,38.077965034182775,30
5,LSTM,extended,0.03549134574518851,0.061346342444710114,72453340.51386131,30
6,LSTM,extended,0.009090898128199876,0.010321486679550114,37.358980294614916,30
7,LSTM,extended,0.00992888626821923,0.011921688599162743,39.77012017726925,30
8,LSTM,extended,0.0055023266735285655,0.007625417886312532,16.80046513130441,30
9,LSTM,extended,0.033887947696682595,0.03784447127269862,126.24822820068447,30
10,LSTM,extended,0.008296940073531451,0.009282204716555949,47.00762083058429,30
11,LSTM,extended,0.013885810890971944,0.015255127402848356,43.894151090789485,30
12,LSTM,extended,0.014836436910474544,0.015660399064051714,80.72966949828084,30
13,LSTM,extended,0.020854293254385422,0.025127556630228916,63.35722490069742,30
14,LSTM,extended,0.0324210460679455,0.03945451788824251,128.58013463494328,30
15,LSTM,extended,0.019612742352361958,0.022539855524956773,47.73649106031542,30
16,LSTM,extended,0.006637091283901298,0.010323516967555416,15.40461989455498,30
17,LSTM,extended,0.025022756844619423,0.03857366594724031,23.931064508689776,30
18,LSTM,extended,0.04273519878720832,0.046820547746556744,104.68612150508909,30
19,LSTM,extended,0.011289079162562466,0.01273493442315838,46.24557839323301,30
20,LSTM,extended,0.009641000336161748,0.010836397119332859,58.75054221152165,30
21,LSTM,extended,0.01081975275244847,0.014745305001361052,23.80539394329495,30
22,LSTM,extended,0.009315313020772981,0.018522017802723913,41.647570012416715,30
23,LSTM,extended,0.01549176529655041,0.02452954033726833,30.172440498338283,30
24,LSTM,extended,0.007810599991540847,0.014491243018501179,20.11843049682239,30
25,LSTM,extended,0.0062557921222315275,0.009356254052087346,23.838042029963216,30
26,LSTM,extended,0.026034617458038933,0.040422731132938566,29.855056027099835,30
27,LSTM,extended,0.009980603406908624,0.011331616951958707,58.57423954752817,30
28,LSTM,extended,0.020388147913437214,0.022553525629102112,114.07261581786052,30
29,LSTM,extended,0.009532679602129137,0.012544323644624909,23.864173046308622,30
30,LSTM,extended,0.013967558828273793,0.015772437268886098,39.98630779387078,30
31,LSTM,extended,0.010927619457248476,0.016212141243397343,18.30174689474126,30
32,LSTM,extended,0.011157832647322171,0.023458163320446375,20.4888901439742,30
33,LSTM,extended,0.008030312770195011,0.013324839316037406,20.840087259748064,30
