model_name,feature_set,mean_MAE,std_MAE,median_MAE,mean_MSE,std_MSE,median_MSE,mean_RMSE,std_RMSE,median_RMSE,mean_MAPE,std_MAPE,median_MAPE,mean_R2,std_R2,median_R2,mean_DA,std_DA,median_DA,n_folds
LSTM,base,0.009039468533183713,0.004771370192474878,0.007881834557761596,0.0003527483243190277,0.0008081748463895592,0.00014773733311238931,0.014897225937438923,0.011706859285894341,0.012146648611856525,29.33331426422325,12.147926870167211,27.187610754872146,0.008985930671608139,0.14824249420421126,-0.004149724704045066,65.9090909090909,6.895425842317322,63.33333333333333,22
LSTM,extended,0.010051037614858246,0.004740205331709063,0.008786120696678137,0.0003637355908909597,0.0007910093196233287,0.00014985205825508737,0.01559499986997151,0.011237044474212582,0.012241230308492007,35.13062148958977,16.72356896623548,27.956799781496002,-0.28915892392262266,0.8556640322427309,-0.09152421100520902,60.75757575757575,9.80939071625482,61.666666666666664,22
MLP,base,0.029391252212943766,0.027008146475945183,0.017969504574749526,0.0024303849853162026,0.004338413784053936,0.000529619753287359,0.037023933617176395,0.03331772954749225,0.022983493102930026,122.98505191708426,143.12555202605978,63.60779564879189,-22.793974410763294,59.44997439432788,-2.1125436009113585,54.09090909090909,7.624231641871073,51.66666666666667,22
MLP,extended,0.020975138500228998,0.02409732532650705,0.013998237189409735,0.002007351728104603,0.00610583020144964,0.00037918805387766316,0.029675803072947263,0.03435623301164936,0.019472747615797818,68.64658894691792,55.195166915532305,50.868497724366094,-7.111478109844558,20.656836778915412,-1.4538351280349744,59.24242424242424,7.121902886272787,60.0,22
