model_name,feature_set,mean_MAE,std_MAE,mean_RMSE,std_RMSE,mean_MAPE,std_MAPE,n_folds
LSTM,base,0.02124518472680182,0.05749810699617157,0.025843489511829566,0.06139772648719257,56.89987870227397,98.2059160979317,19
LSTM,extended,0.011379701772441492,0.009950974207068483,0.015602422326700458,0.012809161228663967,42.98445189375742,22.343930578409168,19
MLP,base,0.034444719477465545,0.042802262013106246,0.041639980134927444,0.046635573354516915,127.85766827158228,132.83488279671553,19
MLP,extended,0.02097856544938083,0.012127583767783563,0.026689120388152826,0.01413012840455792,82.0205559236095,50.57054299384457,19
