model_name,feature_set,mean_MAE,std_MAE,mean_RMSE,std_RMSE,mean_MAPE,std_MAPE,n_folds
LSTM,base,0.02124875781852656,0.057496770991817714,0.02585189933411129,0.061394769893251704,56.9728707245919,98.18483690281376,19
LSTM,extended,0.011376606466323118,0.009952633865905372,0.01559006459189907,0.012817664581108501,42.925366144751656,22.222197721670952,19
MLP,base,0.03871365039480554,0.057024407995108,0.045791451922302696,0.060776414518941495,137.5025478781906,170.42559209742484,19
MLP,extended,0.021806294201517945,0.014539351225369595,0.027489428896863854,0.016365534267829503,79.81414521803568,49.84615429446408,19
