fold,model_name,feature_set,MAE,RMSE,MAPE,n_test
1,LSTM,base,0.00755843293303112,0.018637365775097628,19.267322882543702,30
2,LSTM,base,0.008389003270003472,0.011974786164695363,33.704382683552886,30
3,LSTM,base,0.028230613223789537,0.06264684368097075,26.402261045481655,30
4,LSTM,base,0.007359973443874063,0.011752439059750538,31.74792327788164,30
5,LSTM,base,0.006598178324077117,0.00973683243712745,25.133876271213634,30
6,LSTM,base,0.009765043858516837,0.014380751092621801,22.96848339758247,30
7,LSTM,base,0.013728358806332856,0.02266188997004412,22.260432564952566,30
8,LSTM,base,0.011310174613771139,0.016191778179905893,18.136063482975093,30
9,LSTM,base,0.009802360546125021,0.022708919900711857,21.911778674948444,30
10,LSTM,base,0.00737075465963869,0.012725217506465743,16.81908515888794,30
11,LSTM,base,0.010863340821289296,0.012995488496626907,29.954614094806626,30
12,LSTM,base,0.011784608482800864,0.01719463415056734,29.404338374945528,30
13,LSTM,base,0.005549156158472386,0.007402709161925831,21.263765930404592,30
14,LSTM,base,0.00859732781221725,0.009573921868973668,70.86274340047478,30
15,LSTM,base,0.007612975323511497,0.01168634798745269,28.93462916915764,30
16,LSTM,base,0.004716525714153063,0.006139154722704318,31.473124566470105,30
17,LSTM,base,0.008699060676021797,0.017365210951119953,69.01820440142802,30
18,LSTM,base,0.005498173728353642,0.006531397244364391,32.69407115887791,30
19,LSTM,base,0.008678682570698948,0.012734450670878042,27.97225746324018,30
20,LSTM,base,0.0040956912301433725,0.0050834023303120346,23.68699775179682,30
21,LSTM,base,0.008665226474003107,0.011802218887850376,27.76795195691933,30
22,LSTM,base,0.007635255029046787,0.009869805366468275,28.379264149325284,30
1,LSTM,extended,0.008246293168492477,0.018591656912542883,21.121027106679733,30
2,LSTM,extended,0.008141435974813555,0.011380307142119465,32.95597090970662,30
3,LSTM,extended,0.042766278256788075,0.07479435794556868,42.50156480739399,30
4,LSTM,extended,0.009318892660809552,0.01227789111236728,45.24201822289699,30
5,LSTM,extended,0.00794407498896236,0.00978894424577982,38.83614415940824,30
6,LSTM,extended,0.009489848872884477,0.014594415847039155,21.151360498022985,30
7,LSTM,extended,0.012948354720661087,0.019011647171967693,24.43403081201271,30
8,LSTM,extended,0.011156464693218458,0.015921041466494798,17.799335961532,30
9,LSTM,extended,0.009761452770110795,0.022130308499901424,22.26938637547357,30
10,LSTM,extended,0.009552645133423259,0.014055559585520412,24.7067531693348,30
11,LSTM,extended,0.010705142994777428,0.014411561802678738,26.10365069846096,30
12,LSTM,extended,0.011314317134123102,0.017722656904433698,25.1657430441907,30
13,LSTM,extended,0.005449181515736353,0.007343746089134512,20.043204893125058,30
14,LSTM,extended,0.03843207244249482,0.046705384938312076,248.94238273025286,30
15,LSTM,extended,0.007374516141317431,0.011281852658961929,26.796585644751076,30
16,LSTM,extended,0.005974527634622696,0.0071667100236724735,40.63302846588911,30
17,LSTM,extended,0.00799280654005665,0.017216816726331095,58.4307311798225,30
18,LSTM,extended,0.005721413278122511,0.006981565699886285,35.566049917239795,30
19,LSTM,extended,0.008309590218336308,0.011647558806341999,29.529977436312986,30
20,LSTM,extended,0.009477382580384292,0.010640074402992207,56.334043481573715,30
21,LSTM,extended,0.15661532188017244,0.20250325086637685,680.1923879485355,30
22,LSTM,extended,0.008535369151673404,0.01122516036748617,29.803607417533513,30
