fold,model_name,feature_set,MAE,RMSE,MAPE,n_test
1,MLP,base,0.015194543399414192,0.01894203121390141,50.70723384456941,30
2,MLP,base,0.014610047027396161,0.020569569011266692,46.45968368859091,30
3,MLP,base,0.05187626765568037,0.06343412613707648,172.49814572264864,30
4,MLP,base,0.021654467151073893,0.03056395716573858,68.59035622318326,30
5,MLP,base,0.03853827181756015,0.057418880209780025,195.9124892753991,30
6,MLP,base,0.04937647139888451,0.07047031928018696,243.44815857537006,30
7,MLP,base,0.006612371569250069,0.008193832994908647,55.632397177148405,30
8,MLP,base,0.03408764808188384,0.05290736536145771,178.5335792071058,30
9,MLP,base,0.009316264670546503,0.011156262466040609,49.09117053972159,30
10,MLP,base,0.016707185666980442,0.019199402583122655,64.43690279428897,30
11,MLP,base,0.019531918715163236,0.026055237184552167,75.11659156640518,30
12,MLP,base,0.008279129162638389,0.011300715750707804,44.51663221215824,30
13,MLP,base,0.011232501188048931,0.014475793176721761,37.72579822921311,30
14,MLP,base,0.010728460261914348,0.01288238804891571,56.67570787162389,30
15,MLP,base,0.019233462112377944,0.02452381721541436,121.9645671655925,30
1,LSTM,base,0.008921049744975125,0.013269587905977077,22.885372394826494,30
2,LSTM,base,0.012292645460615596,0.01947257551690358,30.044594590777717,30
3,LSTM,base,0.005660454654225227,0.007150072057596581,19.50630072728438,30
4,LSTM,base,0.01406980929782711,0.020143929466824508,57.52228289418812,30
5,LSTM,base,0.007901075565052778,0.009487780745541007,39.37505772704554,30
6,LSTM,base,0.006576716790338273,0.009366517199400713,32.50041337440581,30
7,LSTM,base,0.005479182122189731,0.006251288919057822,78.6841051032456,30
8,LSTM,base,0.00875830749251125,0.014607551017194735,41.29717251256378,30
9,LSTM,base,0.005217529108749952,0.00643897182991468,30.063397335635894,30
10,LSTM,base,0.006959862518267163,0.010989172445621125,21.537230300536457,30
11,LSTM,base,0.008747131095024317,0.017903617700140595,20.8955522715098,30
12,LSTM,base,0.00490600514275384,0.006651298271768108,27.259424535591243,30
13,LSTM,base,0.009747849026431065,0.014881852306941333,32.25809325763614,30
14,LSTM,base,0.005603537293552405,0.007469992980460446,31.58377401631201,30
15,LSTM,base,0.0038540211530456747,0.0049628615584315925,24.84972714300288,30
1,MLP,extended,0.0293031882921249,0.03345898386063905,91.58377772967624,30
2,MLP,extended,0.014393394893346512,0.020896439616835263,37.048856253393545,30
3,MLP,extended,0.016676219145212414,0.02217659401544464,52.15329927142163,30
4,MLP,extended,0.013686311082566025,0.023168915266617823,35.948368309575635,30
5,MLP,extended,0.010832132199170726,0.014834344552843997,43.79943756989913,30
6,MLP,extended,0.008442851895089622,0.011594925190677133,37.7294431569333,30
7,MLP,extended,0.005845143710956648,0.007664973860009139,48.61766252093809,30
8,MLP,extended,0.03480884324063679,0.04783980535412775,176.9283751504005,30
9,MLP,extended,0.018365638418977,0.03266658638785925,100.8798970724254,30
10,MLP,extended,0.018403172119596214,0.022985834715535725,61.37028582446177,30
11,MLP,extended,0.0177447291197963,0.023171092379387928,54.25948773062641,30
12,MLP,extended,0.011234174812985998,0.01453459928385489,71.86670692297263,30
13,MLP,extended,0.01546550904733521,0.019344122913906595,68.52868036727014,30
14,MLP,extended,0.018937133449783986,0.02288656398666792,107.65704772776033,30
15,MLP,extended,0.01156042821155198,0.014642571359782799,72.57595025732677,30
1,LSTM,extended,0.010736521245075516,0.015413028859374133,24.631809961318254,30
2,LSTM,extended,0.012692948290763248,0.021067568094915026,31.428623372921365,30
3,LSTM,extended,0.0052298830318385225,0.00691179832464361,17.103991552456364,30
4,LSTM,extended,0.01703560397888906,0.021876523909260273,75.89844332931459,30
5,LSTM,extended,0.007645246790722982,0.009084535446775562,39.15582107859423,30
6,LSTM,extended,0.00777541414293399,0.010678700283194795,38.61126899658657,30
7,LSTM,extended,0.006384072432652167,0.007259271703962362,83.1120863334951,30
8,LSTM,extended,0.008879015776339347,0.014729536467321912,42.32053098530143,30
9,LSTM,extended,0.0055139339666450075,0.006495094610815039,32.44384442681294,30
10,LSTM,extended,0.012198500234976409,0.014987611130572582,44.43523476846935,30
11,LSTM,extended,0.01979549712666134,0.02321300718172896,73.64044347788916,30
12,LSTM,extended,0.005634168268715051,0.0072651372215357425,30.334388657995305,30
13,LSTM,extended,0.00994057919149057,0.015216371031709669,31.99196725866209,30
14,LSTM,extended,0.005305467501107383,0.007548496040637535,29.606207470714345,30
15,LSTM,extended,0.004243228151913914,0.005282650332837147,30.552273888675767,30
